id,weight,price
i-885297,0.172,785.67
i-885298,1.37,2810.0
i-885299,0.38,33.71
i-885300,0.88,101.15
i-885301,0.78,112.39
i-885302,0.78,112.39
i-885303,0.88,101.15
i-885304,0.98,146.11
i-885305,0.188,1291.48
i-885306,0.166,898.07
i-885307,0.483,1235.27
i-885308,0.78,112.39
i-885309,1.28,168.57
i-885310,1.25,2472.8
i-885311,0.21,594.6
i-885312,1.28,168.57
i-885313,0.2,44.95
i-885314,0.483,89.91
i-885315,1.25,2472.8
i-885316,0.483,1235.27
i-885317,0.166,898.07
i-885318,0.21,594.6
i-885319,0.28,101.15
i-885320,0.98,146.11
i-885321,1.48,224.79
i-885322,0.495,145.0
i-885323,0.166,898.07
i-885324,0.44,535.02
i-885325,1.28,168.57
i-885326,0.38,33.71
i-885327,0.172,785.67
i-885328,0.78,112.39
i-885329,0.28,101.15
i-885330,0.483,556.38
i-885331,0.28,504.68
i-885332,0.44,535.02
i-885333,0.483,556.38
i-885334,0.483,1235.27
i-885335,0.44,535.02
i-885336,0.78,112.39
i-885337,1.48,224.79
i-885338,0.188,1291.48
i-885339,0.495,145.0
i-885340,0.483,556.38
i-885341,1.37,2810.0
i-885342,0.78,112.39
i-885343,0.483,556.38
i-885344,0.188,1291.48
i-885345,0.78,112.39
i-885346,0.483,556.38
i-885347,0.38,33.71
i-885348,0.28,101.15
i-885349,0.44,535.02
i-885350,0.38,33.71
i-885351,0.2,44.95
i-885352,0.28,504.68
i-885353,0.172,785.67
i-885354,0.28,101.15
i-885355,0.188,1291.48
i-885356,0.28,101.15
i-885357,0.2,44.95
i-885358,0.38,33.71
i-885359,0.172,785.67
i-885360,0.28,504.68
i-885361,0.483,556.38
i-885362,0.28,504.68
i-885363,0.28,101.15
i-885364,0.44,535.02
i-885365,0.172,785.67
i-885366,0.44,535.02
i-885367,0.483,89.91
i-885368,0.483,1235.27
i-885369,0.88,101.15
i-885370,0.38,33.71
i-885371,0.88,101.15
i-885372,0.172,785.67
i-885373,0.98,146.11
i-885374,0.483,1235.27
i-885375,0.188,1291.48
i-885376,0.483,89.91
i-885377,0.21,594.6
i-885378,1.25,2472.8
i-885379,0.21,594.6
i-885380,0.188,1291.48
i-885381,0.21,594.6
i-885382,1.28,168.57
i-885383,1.25,2472.8
i-885384,0.28,504.68
i-885385,0.483,556.38
i-885386,0.172,785.67
i-885387,0.172,785.67
i-885388,0.495,145.0
i-885389,1.37,2810.0
i-885390,0.166,898.07
i-885391,1.48,224.79
i-885392,0.188,1291.48
i-885393,0.78,112.39
i-885394,0.483,556.38
i-885395,0.188,1291.48
i-885396,0.28,101.15
i-885397,0.38,33.71
i-885398,0.38,33.71
i-885399,0.2,44.95
i-885400,1.25,2472.8
i-885401,0.98,146.11
i-885402,1.48,224.79
i-885403,1.25,2472.8
i-885404,0.172,785.67
i-885405,0.483,1235.27
i-885406,0.78,112.39
i-885407,0.483,89.91
i-885408,0.44,535.02
i-885409,0.166,898.07
i-885410,0.88,101.15
i-885411,1.28,168.57
i-885412,0.21,594.6
i-885413,0.172,785.67
i-885414,1.48,224.79
i-885415,0.88,101.15
i-885416,0.172,785.67
i-885417,0.188,1291.48
i-885418,0.44,535.02
i-885419,1.25,2472.8
i-885420,0.2,44.95
i-885421,0.38,33.71
i-885422,1.37,2810.0
i-885423,0.483,1235.27
i-885424,0.98,146.11
i-885425,0.78,112.39
i-885426,1.37,2810.0
i-885427,0.166,898.07
i-885428,0.188,1291.48
i-885429,1.48,224.79
i-885430,0.483,556.38
i-885431,0.188,1291.48
i-885432,0.188,1291.48
i-885433,0.188,1291.48
i-885434,0.88,101.15
i-885435,0.28,504.68
i-885436,0.28,504.68
i-885437,0.78,112.39
i-885438,0.21,594.6
i-885439,1.25,2472.8
i-885440,0.483,556.38
i-885441,0.88,101.15
i-885442,0.38,33.71
i-885443,1.48,224.79
i-885444,0.98,146.11
i-885445,0.78,112.39
i-885446,1.28,168.57
i-885447,0.483,89.91
i-885448,0.28,101.15
i-885449,1.25,2472.8
i-885450,0.28,101.15
i-885451,0.88,101.15
i-885452,0.166,898.07
i-885453,0.28,101.15
i-885454,0.21,594.6
i-885455,0.28,504.68
i-885456,0.98,146.11
i-885457,0.28,101.15
i-885458,1.48,224.79
i-885459,1.37,2810.0
i-885460,0.28,101.15
i-885461,0.172,785.67
i-885462,0.2,44.95
i-885463,1.48,224.79
i-885464,0.38,33.71
i-885465,0.98,146.11
i-885466,1.25,2472.8
i-885467,0.483,556.38
i-885468,0.38,33.71
i-885469,0.88,101.15
i-885470,0.188,1291.48
i-885471,0.172,785.67
i-885472,0.28,504.68
i-885473,0.495,145.0
i-885474,0.44,535.02
i-885475,0.172,785.67
i-885476,0.495,145.0
i-885477,0.21,594.6
i-885478,0.483,556.38
i-885479,1.28,168.57
i-885480,0.21,594.6
i-885481,0.172,785.67
i-885482,0.495,145.0
i-885483,0.38,33.71
i-885484,0.21,594.6
i-885485,0.28,101.15
i-885486,1.28,168.57
i-885487,0.78,112.39
i-885488,0.44,535.02
i-885489,0.2,44.95
i-885490,0.38,33.71
i-885491,0.483,89.91
i-885492,0.166,898.07
i-885493,0.188,1291.48
i-885494,0.495,145.0
i-885495,0.78,112.39
i-885496,0.483,1235.27
i-885497,1.48,224.79
i-885498,0.483,89.91
i-885499,0.44,535.02
i-885500,0.2,44.95
i-885501,0.2,44.95
i-885502,0.78,112.39
i-885503,0.88,101.15
i-885504,0.2,44.95
i-885505,0.21,594.6
i-885506,1.37,2810.0
i-885507,0.2,44.95
i-885508,0.483,556.38
i-885509,0.38,33.71
i-885510,1.25,2472.8
i-885511,0.21,594.6
i-885512,0.38,33.71
i-885513,1.48,224.79
i-885514,1.28,168.57
i-885515,0.78,112.39
i-885516,0.21,594.6
i-885517,1.25,2472.8
i-885518,0.172,785.67
i-885519,0.495,145.0
i-885520,0.38,33.71
i-885521,1.28,168.57
i-885522,0.483,556.38
i-885523,0.21,594.6
i-885524,0.166,898.07
i-885525,0.483,89.91
i-885526,0.28,101.15
i-885527,0.44,535.02
i-885528,0.483,1235.27
i-885529,1.28,168.57
i-885530,0.166,898.07
i-885531,1.28,168.57
i-885532,1.48,224.79
i-885533,0.28,504.68
i-885534,0.188,1291.48
i-885535,0.38,33.71
i-885536,1.28,168.57
i-885537,0.98,146.11
i-885538,0.172,785.67
i-885539,0.188,1291.48
i-885540,0.495,145.0
i-885541,0.28,504.68
i-885542,1.37,2810.0
i-885543,0.21,594.6
i-885544,1.37,2810.0
i-885545,0.28,504.68
i-885546,0.172,785.67
i-885547,0.188,1291.48
i-885548,0.88,101.15
i-885549,0.483,1235.27
i-885550,0.483,556.38
i-885551,1.37,2810.0
i-885552,1.28,168.57
i-885553,0.483,89.91
i-885554,0.166,898.07
i-885555,1.37,2810.0
i-885556,0.44,535.02
i-885557,0.483,1235.27
i-885558,0.38,33.71
i-885559,0.495,145.0
i-885560,0.483,1235.27
i-885561,0.28,101.15
i-885562,1.28,168.57
i-885563,0.483,556.38
i-885564,0.21,594.6
i-885565,0.483,89.91
i-885566,0.172,785.67
i-885567,0.88,101.15
i-885568,1.25,2472.8
i-885569,1.25,2472.8
i-885570,0.495,145.0
i-885571,0.483,89.91
i-885572,0.28,504.68
i-885573,0.21,594.6
i-885574,0.78,112.39
i-885575,1.48,224.79
i-885576,0.88,101.15
i-885577,0.44,535.02
i-885578,0.2,44.95
i-885579,1.28,168.57
i-885580,0.172,785.67
i-885581,0.172,785.67
i-885582,0.172,785.67
i-885583,0.28,101.15
i-885584,0.483,89.91
i-885585,0.172,785.67
i-885586,0.21,594.6
i-885587,0.166,898.07
i-885588,0.88,101.15
i-885589,1.37,2810.0
i-885590,0.483,1235.27
i-885591,1.28,168.57
i-885592,0.188,1291.48
i-885593,0.483,556.38
i-885594,0.188,1291.48
i-885595,0.483,89.91
i-885596,0.483,1235.27
i-885597,0.28,101.15
i-885598,0.483,89.91
i-885599,0.78,112.39
i-885600,1.28,168.57
i-885601,0.88,101.15
i-885602,0.38,33.71
i-885603,0.483,1235.27
i-885604,0.21,594.6
i-885605,0.88,101.15
i-885606,0.483,1235.27
i-885607,0.88,101.15
i-885608,0.172,785.67
i-885609,0.172,785.67
i-885610,1.28,168.57
i-885611,1.28,168.57
i-885612,0.483,89.91
i-885613,0.188,1291.48
i-885614,1.25,2472.8
i-885615,0.483,1235.27
i-885616,0.166,898.07
i-885617,0.28,101.15
i-885618,0.172,785.67
i-885619,1.28,168.57
i-885620,0.166,898.07
i-885621,0.188,1291.48
i-885622,0.98,146.11
i-885623,0.483,1235.27
i-885624,0.166,898.07
i-885625,0.188,1291.48
i-885626,0.98,146.11
i-885627,1.37,2810.0
i-885628,0.483,89.91
i-885629,0.44,535.02
i-885630,0.483,556.38
i-885631,0.44,535.02
i-885632,0.28,504.68
i-885633,0.166,898.07
i-885634,0.172,785.67
i-885635,0.98,146.11
i-885636,0.172,785.67
i-885637,0.172,785.67
i-885638,0.44,535.02
i-885639,0.483,556.38
i-885640,0.172,785.67
i-885641,1.48,224.79
i-885642,1.37,2810.0
i-885643,0.188,1291.48
i-885644,0.495,145.0
i-885645,0.44,535.02
i-885646,1.48,224.79
i-885647,0.172,785.67
i-885648,0.28,504.68
i-885649,0.78,112.39
i-885650,0.2,44.95
i-885651,0.495,145.0
i-885652,0.44,535.02
i-885653,0.483,1235.27
i-885654,0.28,504.68
i-885655,1.37,2810.0
i-885656,0.483,1235.27
i-885657,0.78,112.39
i-885658,0.483,89.91
i-885659,1.37,2810.0
i-885660,0.21,594.6
i-885661,0.483,1235.27
i-885662,0.78,112.39
i-885663,0.188,1291.48
i-885664,0.21,594.6
i-885665,0.28,101.15
i-885666,0.188,1291.48
i-885667,0.38,33.71
i-885668,1.48,224.79
i-885669,0.172,785.67
i-885670,1.25,2472.8
i-885671,1.37,2810.0
i-885672,0.98,146.11
i-885673,1.28,168.57
i-885674,0.88,101.15
i-885675,0.2,44.95
i-885676,0.78,112.39
i-885677,1.48,224.79
i-885678,0.483,89.91
i-885679,0.166,898.07
i-885680,0.88,101.15
i-885681,0.483,1235.27
i-885682,1.48,224.79
i-885683,0.98,146.11
i-885684,1.28,168.57
i-885685,0.98,146.11
i-885686,0.495,145.0
i-885687,0.44,535.02
i-885688,1.25,2472.8
i-885689,0.44,535.02
i-885690,1.25,2472.8
i-885691,1.25,2472.8
i-885692,0.28,101.15
i-885693,0.495,145.0
i-885694,0.44,535.02
i-885695,0.98,146.11
i-885696,0.28,101.15
i-885697,0.98,146.11
i-885698,0.98,146.11
i-885699,0.21,594.6
i-885700,0.483,1235.27
i-885701,0.28,504.68
i-885702,0.38,33.71
i-885703,0.21,594.6
i-885704,0.98,146.11
i-885705,0.483,556.38
i-885706,0.88,101.15
i-885707,0.44,535.02
i-885708,1.48,224.79
i-885709,0.21,594.6
i-885710,0.495,145.0
i-885711,0.495,145.0
i-885712,0.28,101.15
i-885713,1.37,2810.0
i-885714,0.495,145.0
i-885715,0.483,89.91
i-885716,1.25,2472.8
i-885717,0.188,1291.48
i-885718,0.21,594.6
i-885719,1.25,2472.8
i-885720,0.21,594.6
i-885721,0.38,33.71
i-885722,0.188,1291.48
i-885723,0.495,145.0
i-885724,1.48,224.79
i-885725,0.78,112.39
i-885726,0.483,1235.27
i-885727,1.28,168.57
i-885728,0.98,146.11
i-885729,1.28,168.57
i-885730,0.78,112.39
i-885731,1.25,2472.8
i-885732,0.2,44.95
i-885733,0.28,504.68
i-885734,0.21,594.6
i-885735,1.37,2810.0
i-885736,1.28,168.57
i-885737,0.188,1291.48
i-885738,0.495,145.0
i-885739,0.28,504.68
i-885740,1.48,224.79
i-885741,0.483,1235.27
i-885742,0.98,146.11
i-885743,0.44,535.02
i-885744,0.44,535.02
i-885745,0.44,535.02
i-885746,0.21,594.6
i-885747,0.188,1291.48
i-885748,0.28,504.68
i-885749,0.172,785.67
i-885750,0.88,101.15
i-885751,0.166,898.07
i-885752,0.98,146.11
i-885753,0.483,89.91
i-885754,0.28,504.68
i-885755,0.78,112.39
i-885756,0.44,535.02
i-885757,0.98,146.11
i-885758,0.483,89.91
i-885759,0.2,44.95
i-885760,0.28,101.15
i-885761,1.25,2472.8
i-885762,0.28,101.15
i-885763,1.37,2810.0
i-885764,0.2,44.95
i-885765,1.48,224.79
i-885766,0.38,33.71
i-885767,0.21,594.6
i-885768,1.28,168.57
i-885769,1.37,2810.0
i-885770,1.37,2810.0
i-885771,0.483,1235.27
i-885772,1.28,168.57
i-885773,0.166,898.07
i-885774,0.28,504.68
i-885775,0.21,594.6
i-885776,0.483,89.91
i-885777,0.21,594.6
i-885778,1.25,2472.8
i-885779,1.48,224.79
i-885780,0.78,112.39
i-885781,0.38,33.71
i-885782,0.495,145.0
i-885783,0.28,504.68
i-885784,1.48,224.79
i-885785,0.44,535.02
i-885786,0.28,101.15
i-885787,0.166,898.07
i-885788,1.28,168.57
i-885789,0.44,535.02
i-885790,0.172,785.67
i-885791,0.44,535.02
i-885792,0.38,33.71
i-885793,0.2,44.95
i-885794,0.483,1235.27
i-885795,0.2,44.95
i-885796,0.21,594.6
i-885797,1.25,2472.8
i-885798,0.483,556.38
i-885799,0.483,1235.27
i-885800,0.98,146.11
i-885801,0.483,556.38
i-885802,0.495,145.0
i-885803,0.88,101.15
i-885804,0.28,101.15
i-885805,1.28,168.57
i-885806,1.48,224.79
i-885807,0.483,89.91
i-885808,0.166,898.07
i-885809,0.28,504.68
i-885810,0.166,898.07
i-885811,1.25,2472.8
i-885812,0.38,33.71
i-885813,0.21,594.6
i-885814,0.44,535.02
i-885815,1.37,2810.0
i-885816,1.37,2810.0
i-885817,0.98,146.11
i-885818,0.483,556.38
i-885819,0.44,535.02
i-885820,0.2,44.95
i-885821,0.88,101.15
i-885822,0.28,504.68
i-885823,0.21,594.6
i-885824,1.48,224.79
i-885825,0.44,535.02
i-885826,0.88,101.15
i-885827,0.172,785.67
i-885828,0.483,556.38
i-885829,0.495,145.0
i-885830,0.88,101.15
i-885831,0.38,33.71
i-885832,0.172,785.67
i-885833,0.483,1235.27
i-885834,0.78,112.39
i-885835,0.483,1235.27
i-885836,0.483,89.91
i-885837,0.98,146.11
i-885838,0.2,44.95
i-885839,0.495,145.0
i-885840,0.483,1235.27
i-885841,0.44,535.02
i-885842,0.483,556.38
i-885843,0.483,1235.27
i-885844,0.172,785.67
i-885845,1.37,2810.0
i-885846,1.48,224.79
i-885847,0.172,785.67
i-885848,1.28,168.57
i-885849,0.188,1291.48
i-885850,1.37,2810.0
i-885851,0.495,145.0
i-885852,0.172,785.67
i-885853,1.28,168.57
i-885854,0.188,1291.48
i-885855,0.483,1235.27
i-885856,0.483,89.91
i-885857,1.37,2810.0
i-885858,0.98,146.11
i-885859,0.78,112.39
i-885860,0.483,556.38
i-885861,0.78,112.39
i-885862,0.21,594.6
i-885863,0.2,44.95
i-885864,1.28,168.57
i-885865,1.37,2810.0
i-885866,0.44,535.02
i-885867,1.48,224.79
i-885868,0.21,594.6
i-885869,0.21,594.6
i-885870,1.28,168.57
i-885871,1.48,224.79
i-885872,1.25,2472.8
i-885873,0.88,101.15
i-885874,0.483,556.38
i-885875,1.28,168.57
i-885876,0.188,1291.48
i-885877,0.2,44.95
i-885878,0.28,504.68
i-885879,0.28,504.68
i-885880,0.28,101.15
i-885881,0.28,101.15
i-885882,0.88,101.15
i-885883,0.44,535.02
i-885884,0.78,112.39
i-885885,0.483,1235.27
i-885886,1.37,2810.0
i-885887,0.172,785.67
i-885888,0.172,785.67
i-885889,1.28,168.57
i-885890,1.25,2472.8
i-885891,1.37,2810.0
i-885892,1.28,168.57
i-885893,0.2,44.95
i-885894,0.483,556.38
i-885895,0.172,785.67
i-885896,0.172,785.67
i-885897,0.28,101.15
i-885898,0.166,898.07
i-885899,0.28,101.15
i-885900,0.2,44.95
i-885901,0.483,89.91
i-885902,0.44,535.02
i-885903,0.98,146.11
i-885904,0.88,101.15
i-885905,0.166,898.07
i-885906,0.38,33.71
i-885907,1.28,168.57
i-885908,0.495,145.0
i-885909,1.48,224.79
i-885910,0.483,1235.27
i-885911,0.172,785.67
i-885912,1.28,168.57
i-885913,1.48,224.79
i-885914,0.88,101.15
i-885915,0.483,556.38
i-885916,0.483,1235.27
i-885917,0.78,112.39
i-885918,0.188,1291.48
i-885919,0.2,44.95
i-885920,0.38,33.71
i-885921,0.78,112.39
i-885922,1.48,224.79
i-885923,0.28,101.15
i-885924,0.483,1235.27
i-885925,1.25,2472.8
i-885926,0.495,145.0
i-885927,1.48,224.79
i-885928,0.28,101.15
i-885929,1.48,224.79
i-885930,1.25,2472.8
i-885931,0.483,89.91
i-885932,1.48,224.79
i-885933,0.78,112.39
i-885934,0.483,556.38
i-885935,0.166,898.07
i-885936,0.98,146.11
i-885937,0.78,112.39
i-885938,0.2,44.95
i-885939,0.88,101.15
i-885940,0.98,146.11
i-885941,0.21,594.6
i-885942,0.88,101.15
i-885943,0.28,101.15
i-885944,0.483,556.38
i-885945,0.166,898.07
i-885946,0.483,556.38
i-885947,1.28,168.57
i-885948,1.37,2810.0
i-885949,0.483,89.91
i-885950,1.28,168.57
i-885951,0.88,101.15
i-885952,0.495,145.0
i-885953,0.38,33.71
i-885954,0.44,535.02
i-885955,1.37,2810.0
i-885956,1.28,168.57
i-885957,0.2,44.95
i-885958,0.88,101.15
i-885959,0.78,112.39
i-885960,0.98,146.11
i-885961,0.98,146.11
i-885962,0.21,594.6
i-885963,0.28,101.15
i-885964,0.28,504.68
i-885965,0.88,101.15
i-885966,1.37,2810.0
i-885967,1.37,2810.0
i-885968,0.44,535.02
i-885969,0.483,1235.27
i-885970,1.37,2810.0
i-885971,0.38,33.71
i-885972,0.483,89.91
i-885973,0.44,535.02
i-885974,1.48,224.79
i-885975,0.21,594.6
i-885976,0.172,785.67
i-885977,0.38,33.71
i-885978,0.2,44.95
i-885979,0.21,594.6
i-885980,0.21,594.6
i-885981,0.172,785.67
i-885982,0.495,145.0
i-885983,0.38,33.71
i-885984,0.2,44.95
i-885985,0.44,535.02
i-885986,0.98,146.11
i-885987,0.21,594.6
i-885988,0.483,1235.27
i-885989,1.37,2810.0
i-885990,0.78,112.39
i-885991,0.188,1291.48
i-885992,1.28,168.57
i-885993,0.483,1235.27
i-885994,0.88,101.15
i-885995,0.28,504.68
i-885996,0.483,1235.27
i-885997,0.495,145.0
i-885998,0.166,898.07
i-885999,0.166,898.07
i-886000,0.28,504.68
i-886001,0.166,898.07
i-886002,0.483,556.38
i-886003,0.78,112.39
i-886004,0.483,1235.27
i-886005,1.37,2810.0
i-886006,0.28,504.68
i-886007,1.28,168.57
i-886008,0.188,1291.48
i-886009,0.483,1235.27
i-886010,0.44,535.02
i-886011,0.483,556.38
i-886012,0.44,535.02
i-886013,1.25,2472.8
i-886014,0.188,1291.48
i-886015,0.188,1291.48
i-886016,0.28,101.15
i-886017,0.2,44.95
i-886018,0.28,101.15
i-886019,0.28,101.15
i-886020,0.172,785.67
i-886021,1.25,2472.8
i-886022,1.37,2810.0
i-886023,1.48,224.79
i-886024,0.166,898.07
i-886025,0.172,785.67
i-886026,0.78,112.39
i-886027,0.172,785.67
i-886028,0.78,112.39
i-886029,0.88,101.15
i-886030,0.21,594.6
i-886031,0.188,1291.48
i-886032,0.483,556.38
i-886033,1.48,224.79
i-886034,1.25,2472.8
i-886035,0.166,898.07
i-886036,0.98,146.11
i-886037,0.88,101.15
i-886038,0.88,101.15
i-886039,0.98,146.11
i-886040,0.483,556.38
i-886041,1.37,2810.0
i-886042,0.483,556.38
i-886043,1.37,2810.0
i-886044,0.28,101.15
i-886045,0.495,145.0
i-886046,1.37,2810.0
i-886047,0.188,1291.48
i-886048,0.21,594.6
i-886049,1.28,168.57
i-886050,0.483,556.38
i-886051,0.88,101.15
i-886052,0.2,44.95
i-886053,0.28,504.68
i-886054,0.483,556.38
i-886055,1.37,2810.0
i-886056,1.48,224.79
i-886057,1.37,2810.0
i-886058,0.98,146.11
i-886059,0.98,146.11
i-886060,0.78,112.39
i-886061,0.28,504.68
i-886062,0.28,101.15
i-886063,0.483,89.91
i-886064,0.188,1291.48
i-886065,0.483,556.38
i-886066,0.188,1291.48
i-886067,0.38,33.71
i-886068,0.166,898.07
i-886069,0.495,145.0
i-886070,0.21,594.6
i-886071,0.28,504.68
i-886072,1.28,168.57
i-886073,1.28,168.57
i-886074,1.25,2472.8
i-886075,0.483,89.91
i-886076,0.172,785.67
i-886077,0.88,101.15
i-886078,0.483,1235.27
i-886079,0.98,146.11
i-886080,0.28,101.15
i-886081,1.28,168.57
i-886082,1.28,168.57
i-886083,0.483,89.91
i-886084,0.78,112.39
i-886085,0.2,44.95
i-886086,0.98,146.11
i-886087,0.483,89.91
i-886088,0.483,1235.27
i-886089,0.483,89.91
i-886090,0.166,898.07
i-886091,1.28,168.57
i-886092,1.28,168.57
i-886093,0.166,898.07
i-886094,0.2,44.95
i-886095,1.28,168.57
i-886096,0.495,145.0
i-886097,0.166,898.07
i-886098,0.483,1235.27
i-886099,0.38,33.71
i-886100,0.483,556.38
i-886101,0.88,101.15
i-886102,1.48,224.79
i-886103,0.28,101.15
i-886104,1.25,2472.8
i-886105,0.28,101.15
i-886106,0.188,1291.48
i-886107,0.28,504.68
i-886108,0.98,146.11
i-886109,0.172,785.67
i-886110,0.172,785.67
i-886111,1.25,2472.8
i-886112,0.78,112.39
i-886113,0.28,101.15
i-886114,1.25,2472.8
i-886115,0.166,898.07
i-886116,0.28,101.15
i-886117,0.483,556.38
i-886118,1.25,2472.8
i-886119,0.38,33.71
i-886120,0.98,146.11
i-886121,0.38,33.71
i-886122,0.21,594.6
i-886123,1.48,224.79
i-886124,0.88,101.15
i-886125,1.28,168.57
i-886126,0.21,594.6
i-886127,0.98,146.11
i-886128,0.28,101.15
i-886129,0.88,101.15
i-886130,0.483,556.38
i-886131,0.495,145.0
i-886132,1.25,2472.8
i-886133,0.38,33.71
i-886134,0.172,785.67
i-886135,0.188,1291.48
i-886136,1.28,168.57
i-886137,0.483,556.38
i-886138,0.495,145.0
i-886139,0.28,504.68
i-886140,0.28,504.68
i-886141,0.2,44.95
i-886142,0.44,535.02
i-886143,0.495,145.0
i-886144,0.2,44.95
i-886145,1.28,168.57
i-886146,1.48,224.79
i-886147,0.78,112.39
i-886148,0.188,1291.48
i-886149,0.188,1291.48
i-886150,0.2,44.95
i-886151,0.78,112.39
i-886152,1.48,224.79
i-886153,0.28,101.15
i-886154,0.495,145.0
i-886155,0.44,535.02
i-886156,0.2,44.95
i-886157,0.188,1291.48
i-886158,0.38,33.71
i-886159,1.37,2810.0
i-886160,0.166,898.07
i-886161,0.2,44.95
i-886162,0.28,504.68
i-886163,0.98,146.11
i-886164,0.172,785.67
i-886165,0.88,101.15
i-886166,0.188,1291.48
i-886167,0.38,33.71
i-886168,0.483,89.91
i-886169,0.166,898.07
i-886170,0.483,556.38
i-886171,1.48,224.79
i-886172,0.166,898.07
i-886173,0.166,898.07
i-886174,0.78,112.39
i-886175,1.37,2810.0
i-886176,1.37,2810.0
i-886177,0.483,89.91
i-886178,0.2,44.95
i-886179,0.188,1291.48
i-886180,0.483,1235.27
i-886181,0.188,1291.48
i-886182,0.483,556.38
i-886183,1.48,224.79
i-886184,0.44,535.02
i-886185,0.483,89.91
i-886186,0.28,504.68
i-886187,0.483,1235.27
i-886188,1.28,168.57
i-886189,1.37,2810.0
i-886190,0.188,1291.48
i-886191,0.483,556.38
i-886192,1.48,224.79
i-886193,0.483,556.38
i-886194,0.78,112.39
i-886195,1.28,168.57
i-886196,0.78,112.39
i-886197,1.37,2810.0
i-886198,0.172,785.67
i-886199,1.37,2810.0
i-886200,0.2,44.95
i-886201,0.44,535.02
i-886202,0.38,33.71
i-886203,1.37,2810.0
i-886204,1.37,2810.0
i-886205,0.88,101.15
i-886206,0.495,145.0
i-886207,0.28,101.15
i-886208,0.188,1291.48
i-886209,0.172,785.67
i-886210,1.28,168.57
i-886211,0.44,535.02
i-886212,0.483,556.38
i-886213,0.483,556.38
i-886214,0.98,146.11
i-886215,0.166,898.07
i-886216,0.483,556.38
i-886217,1.37,2810.0
i-886218,0.88,101.15
i-886219,0.495,145.0
i-886220,0.28,504.68
i-886221,0.483,1235.27
i-886222,0.38,33.71
i-886223,1.28,168.57
i-886224,0.44,535.02
i-886225,0.483,89.91
i-886226,0.98,146.11
i-886227,0.21,594.6
i-886228,0.88,101.15
i-886229,0.166,898.07
i-886230,0.21,594.6
i-886231,1.25,2472.8
i-886232,0.21,594.6
i-886233,0.172,785.67
i-886234,1.25,2472.8
i-886235,1.28,168.57
i-886236,0.483,89.91
i-886237,1.37,2810.0
i-886238,0.21,594.6
i-886239,1.48,224.79
i-886240,0.21,594.6
i-886241,0.38,33.71
i-886242,0.495,145.0
i-886243,0.2,44.95
i-886244,1.37,2810.0
i-886245,0.28,101.15
i-886246,0.98,146.11
i-886247,0.28,101.15
i-886248,0.28,504.68
i-886249,0.483,1235.27
i-886250,0.483,89.91
i-886251,0.188,1291.48
i-886252,0.483,556.38
i-886253,0.188,1291.48
i-886254,0.38,33.71
i-886255,0.78,112.39
i-886256,0.483,556.38
i-886257,0.28,101.15
i-886258,1.48,224.79
i-886259,0.38,33.71
i-886260,1.37,2810.0
i-886261,0.495,145.0
i-886262,0.98,146.11
i-886263,0.2,44.95
i-886264,1.48,224.79
i-886265,0.38,33.71
i-886266,0.78,112.39
i-886267,0.495,145.0
i-886268,0.483,1235.27
i-886269,1.37,2810.0
i-886270,0.21,594.6
i-886271,0.188,1291.48
i-886272,0.78,112.39
i-886273,0.38,33.71
i-886274,0.28,504.68
i-886275,1.48,224.79
i-886276,1.48,224.79
i-886277,0.166,898.07
i-886278,0.28,504.68
i-886279,0.2,44.95
i-886280,0.483,1235.27
i-886281,0.2,44.95
i-886282,0.172,785.67
i-886283,0.28,504.68
i-886284,0.88,101.15
i-886285,0.88,101.15
i-886286,0.483,89.91
i-886287,0.78,112.39
i-886288,1.37,2810.0
i-886289,0.44,535.02
i-886290,1.25,2472.8
i-886291,0.483,556.38
i-886292,1.37,2810.0
i-886293,0.2,44.95
i-886294,0.44,535.02
i-886295,0.483,89.91
i-886296,0.88,101.15
i-886297,1.37,2810.0
i-886298,0.98,146.11
i-886299,0.172,785.67
i-886300,0.21,594.6
i-886301,0.44,535.02
i-886302,0.172,785.67
i-886303,0.483,89.91
i-886304,0.188,1291.48
i-886305,0.88,101.15
i-886306,0.44,535.02
i-886307,0.188,1291.48
i-886308,0.44,535.02
i-886309,1.28,168.57
i-886310,0.483,89.91
i-886311,1.28,168.57
i-886312,0.188,1291.48
i-886313,0.28,101.15
i-886314,0.28,101.15
i-886315,0.172,785.67
i-886316,0.172,785.67
i-886317,1.25,2472.8
i-886318,0.28,101.15
i-886319,0.483,556.38
i-886320,0.172,785.67
i-886321,0.38,33.71
i-886322,1.25,2472.8
i-886323,0.483,89.91
i-886324,0.483,1235.27
i-886325,0.88,101.15
i-886326,0.28,101.15
i-886327,0.483,89.91
i-886328,0.172,785.67
i-886329,0.88,101.15
i-886330,0.88,101.15
i-886331,0.88,101.15
i-886332,0.483,556.38
i-886333,0.166,898.07
i-886334,0.21,594.6
i-886335,1.48,224.79
i-886336,1.28,168.57
i-886337,1.25,2472.8
i-886338,0.495,145.0
i-886339,0.188,1291.48
i-886340,0.2,44.95
i-886341,0.2,44.95
i-886342,0.2,44.95
i-886343,1.28,168.57
i-886344,0.88,101.15
i-886345,1.25,2472.8
i-886346,0.172,785.67
i-886347,0.21,594.6
i-886348,0.166,898.07
i-886349,1.25,2472.8
i-886350,0.172,785.67
i-886351,0.78,112.39
i-886352,1.25,2472.8
i-886353,0.88,101.15
i-886354,0.188,1291.48
i-886355,0.483,556.38
