id,type,time,Customer_Order,Transport_Document,Vehicle,Container,Handling_Unit,Truck,Forklift
load_truck_hu1694,Load_Truck,2023-08-10T09:55:30,,,,cr320,hu1694,tr4,
load_truck_hu1684,Load_Truck,2023-08-10T09:55:35,,,,cr329,hu1684,tr3,
stock_cr290,Place_in_Stock,2023-08-10T09:57:27,,,,cr290,,,fl2
load_truck_hu1688,Load_Truck,2023-08-10T09:59:49,,,,cr329,hu1688,tr3,
reg_co108,Register_Customer_Order,2023-08-10T10:41:34,co108,,,,,,
load_veh_cr270,Load_to_Vehicle,2023-08-10T11:52:36,,,vh22,cr270,,,fl1
load_veh_cr345,Load_to_Vehicle,2023-08-10T11:54:14,,,vh22,cr345,,,fl3
to_bay_cr256,Bring_to_Loading_Bay,2023-08-10T11:55:53,,,,cr256,,,fl1
collect_hu1671,Collect_Goods,2023-08-10T11:58:01,,,,,hu1671,,
pick_cr346,Pick_Up_Empty_Container,2023-08-10T12:02:53,,,,cr346,,,
drive_term_cr328,Drive_to_Terminal,2023-08-10T12:02:53,,,,cr328,,tr6,
to_bay_cr257,Bring_to_Loading_Bay,2023-08-10T12:05:07,,,,cr257,,,fl2
load_truck_hu1685,Load_Truck,2023-08-10T12:10:59,,,,cr329,hu1685,tr3,
load_truck_hu1687,Load_Truck,2023-08-10T12:15:19,,,,cr329,hu1687,tr3,
load_truck_hu1686,Load_Truck,2023-08-10T12:18:15,,,,cr329,hu1686,tr3,
drive_term_cr320,Drive_to_Terminal,2023-08-10T12:23:20,,,,cr320,,tr4,
pick_cr352,Pick_Up_Empty_Container,2023-08-10T12:23:20,,,,cr352,,,
to_bay_cr258,Bring_to_Loading_Bay,2023-08-10T12:58:03,,,,cr258,,,fl3
load_truck_hu1671,Load_Truck,2023-08-10T13:01:56,,,,cr305,hu1671,tr1,
collect_hu1683,Collect_Goods,2023-08-10T13:01:56,,,,,hu1683,,
load_veh_cr256,Load_to_Vehicle,2023-08-10T13:02:49,,,vh22,cr256,,,fl1
collect_hu1710,Collect_Goods,2023-08-10T13:03:27,,,,,hu1710,,
load_truck_hu1683,Load_Truck,2023-08-10T13:03:27,,,,cr329,hu1683,tr3,
to_bay_cr241,Bring_to_Loading_Bay,2023-08-10T13:05:03,,,,cr241,,,fl1
load_veh_cr258,Load_to_Vehicle,2023-08-10T13:05:49,,,vh22,cr258,,,fl3
collect_hu1711,Collect_Goods,2023-08-10T13:12:55,,,,,hu1711,,
to_bay_cr240,Bring_to_Loading_Bay,2023-08-10T13:13:58,,,,cr240,,,fl3
load_veh_cr241,Load_to_Vehicle,2023-08-10T13:14:49,,,vh22,cr241,,,fl1
weigh_cr328,Weigh,2023-08-10T13:14:49,,,,cr328,,,fl1
collect_hu1702,Collect_Goods,2023-08-10T13:18:19,,,,,hu1702,,
load_truck_hu1702,Load_Truck,2023-08-10T13:19:44,,,,cr346,hu1702,tr6,
collect_hu1709,Collect_Goods,2023-08-10T13:19:44,,,,,hu1709,,
order_crs_td99,Order_Empty_Containers,2023-08-10T13:21:51,,td99,,"cr356,cr357,cr358,cr359,cr360",,,
collect_hu1696,Collect_Goods,2023-08-10T13:23:02,,,,,hu1696,,
pick_cr330,Pick_Up_Empty_Container,2023-08-10T13:24:22,,,,cr330,,,
drive_term_cr329,Drive_to_Terminal,2023-08-10T13:24:22,,,,cr329,,tr3,
weigh_cr320,Weigh,2023-08-10T13:24:40,,,,cr320,,,fl1
stock_cr328,Place_in_Stock,2023-08-10T13:24:40,,,,cr328,,,fl1
pick_cr239,Pick_Up_Empty_Container,2023-08-10T13:26:07,,,,cr239,,,
drive_term_cr305,Drive_to_Terminal,2023-08-10T13:26:07,,,,cr305,,tr1,
weigh_cr329,Weigh,2023-08-10T13:26:16,,,,cr329,,,fl2
load_veh_cr257,Load_to_Vehicle,2023-08-10T13:26:16,,,vh22,cr257,,,fl2
drive_term_cr331,Drive_to_Terminal,2023-08-10T13:27:23,,,,cr331,,tr2,
pick_cr307,Pick_Up_Empty_Container,2023-08-10T13:27:23,,,,cr307,,,
collect_hu1715,Collect_Goods,2023-08-10T13:28:19,,,,,hu1715,,
load_truck_hu1696,Load_Truck,2023-08-10T13:28:19,,,,cr298,hu1696,tr5,
stock_cr320,Place_in_Stock,2023-08-10T13:30:22,,,,cr320,,,fl1
weigh_cr331,Weigh,2023-08-10T13:34:00,,,,cr331,,,fl3
load_veh_cr240,Load_to_Vehicle,2023-08-10T13:34:00,,,vh22,cr240,,,fl3
weigh_cr305,Weigh,2023-08-10T13:35:25,,,,cr305,,,fl3
stock_cr331,Place_in_Stock,2023-08-10T13:35:25,,,,cr331,,,fl3
collect_hu1717,Collect_Goods,2023-08-10T13:36:09,,,,,hu1717,,
stock_cr329,Place_in_Stock,2023-08-10T13:36:15,,,,cr329,,,fl2
collect_hu1698,Collect_Goods,2023-08-10T13:38:15,,,,,hu1698,,
to_bay_cr271,Bring_to_Loading_Bay,2023-08-10T13:38:33,,,,cr271,,,fl1
stock_cr305,Place_in_Stock,2023-08-10T13:39:45,,,,cr305,,,fl3
load_veh_cr271,Load_to_Vehicle,2023-08-10T13:40:48,,,vh22,cr271,,,fl1
load_truck_hu1698,Load_Truck,2023-08-10T13:40:54,,,,cr298,hu1698,tr5,
collect_hu1700,Collect_Goods,2023-08-10T13:40:54,,,,,hu1700,,
load_truck_hu1700,Load_Truck,2023-08-10T13:49:19,,,,cr298,hu1700,tr5,
collect_hu1720,Collect_Goods,2023-08-10T13:49:19,,,,,hu1720,,
collect_hu1706,Collect_Goods,2023-08-10T13:51:53,,,,,hu1706,,
collect_hu1722,Collect_Goods,2023-08-10T13:55:27,,,,,hu1722,,
load_truck_hu1706,Load_Truck,2023-08-10T13:55:27,,,,cr346,hu1706,tr6,
collect_hu1704,Collect_Goods,2023-08-10T13:56:51,,,,,hu1704,,
load_truck_hu1717,Load_Truck,2023-08-10T14:30:27,,,,cr330,hu1717,tr3,
load_truck_hu1720,Load_Truck,2023-08-10T14:34:03,,,,cr239,hu1720,tr1,
load_truck_hu1715,Load_Truck,2023-08-10T14:34:45,,,,cr330,hu1715,tr3,
load_truck_hu1722,Load_Truck,2023-08-10T14:43:00,,,,cr239,hu1722,tr1,
load_truck_hu1704,Load_Truck,2023-08-10T15:02:42,,,,cr346,hu1704,tr6,
collect_hu1712,Collect_Goods,2023-08-10T15:02:42,,,,,hu1712,,
create_td100,Create_Transport_Document,2023-08-10T15:03:51,co97,td100,,,,,
collect_hu1718,Collect_Goods,2023-08-10T15:06:36,,,,,hu1718,,
load_truck_hu1718,Load_Truck,2023-08-10T15:21:43,,,,cr330,hu1718,tr3,
collect_hu1728,Collect_Goods,2023-08-10T15:21:43,,,,,hu1728,,
load_truck_hu1712,Load_Truck,2023-08-10T15:39:46,,,,cr352,hu1712,tr4,
collect_hu1708,Collect_Goods,2023-08-10T15:41:10,,,,,hu1708,,
load_truck_hu1728,Load_Truck,2023-08-10T15:41:10,,,,cr307,hu1728,tr2,
collect_hu1697,Collect_Goods,2023-08-10T15:45:10,,,,,hu1697,,
load_truck_hu1711,Load_Truck,2023-08-10T15:52:30,,,,cr352,hu1711,tr4,
book_vehs_td100,Book_Vehicles,2023-08-10T16:37:48,,td100,vh27,,,,
reg_co109,Register_Customer_Order,2023-08-10T16:47:50,co109,,,,,,
collect_hu1724,Collect_Goods,2023-08-10T17:02:16,,,,,hu1724,,
load_truck_hu1697,Load_Truck,2023-08-10T17:02:16,,,,cr298,hu1697,tr5,
load_truck_hu1709,Load_Truck,2023-08-10T17:35:03,,,,cr352,hu1709,tr4,
collect_hu1714,Collect_Goods,2023-08-11T05:12:43,,,,,hu1714,,
load_truck_hu1724,Load_Truck,2023-08-11T05:12:43,,,,cr239,hu1724,tr1,
load_truck_hu1714,Load_Truck,2023-08-11T05:15:32,,,,cr330,hu1714,tr3,
collect_hu1703,Collect_Goods,2023-08-11T05:15:32,,,,,hu1703,,
collect_hu1727,Collect_Goods,2023-08-11T05:21:31,,,,,hu1727,,
load_truck_hu1703,Load_Truck,2023-08-11T05:21:31,,,,cr346,hu1703,tr6,
collect_hu1701,Collect_Goods,2023-08-11T05:32:48,,,,,hu1701,,
load_truck_hu1727,Load_Truck,2023-08-11T05:32:48,,,,cr307,hu1727,tr2,
load_truck_hu1708,Load_Truck,2023-08-11T05:38:52,,,,cr352,hu1708,tr4,
load_truck_hu1710,Load_Truck,2023-08-11T05:48:44,,,,cr352,hu1710,tr4,
load_truck_hu1701,Load_Truck,2023-08-11T05:54:51,,,,cr346,hu1701,tr6,
collect_hu1726,Collect_Goods,2023-08-11T05:54:51,,,,,hu1726,,
drive_term_cr298,Drive_to_Terminal,2023-08-11T05:55:54,,,,cr298,,tr5,
pick_cr327,Pick_Up_Empty_Container,2023-08-11T05:55:54,,,,cr327,,,
load_truck_hu1726,Load_Truck,2023-08-11T06:57:17,,,,cr307,hu1726,tr2,
collect_hu1705,Collect_Goods,2023-08-11T06:57:17,,,,,hu1705,,
weigh_cr298,Weigh,2023-08-11T07:00:21,,,,cr298,,,fl1
stock_cr298,Place_in_Stock,2023-08-11T07:06:21,,,,cr298,,,fl1
collect_hu1721,Collect_Goods,2023-08-11T08:06:31,,,,,hu1721,,
load_truck_hu1705,Load_Truck,2023-08-11T08:06:31,,,,cr346,hu1705,tr6,
collect_hu1716,Collect_Goods,2023-08-11T08:21:02,,,,,hu1716,,
load_truck_hu1721,Load_Truck,2023-08-11T08:21:02,,,,cr239,hu1721,tr1,
collect_hu1719,Collect_Goods,2023-08-11T08:27:23,,,,,hu1719,,
load_truck_hu1716,Load_Truck,2023-08-11T08:27:23,,,,cr330,hu1716,tr3,
collect_hu1730,Collect_Goods,2023-08-11T08:30:25,,,,,hu1730,,
load_truck_hu1719,Load_Truck,2023-08-11T08:30:25,,,,cr239,hu1719,tr1,
pick_cr339,Pick_Up_Empty_Container,2023-08-11T08:34:34,,,,cr339,,,
drive_term_cr346,Drive_to_Terminal,2023-08-11T08:34:34,,,,cr346,,tr6,
weigh_cr346,Weigh,2023-08-11T08:40:37,,,,cr346,,,fl2
collect_hu1734,Collect_Goods,2023-08-11T08:42:50,,,,,hu1734,,
load_truck_hu1730,Load_Truck,2023-08-11T08:42:50,,,,cr307,hu1730,tr2,
collect_hu1735,Collect_Goods,2023-08-11T08:44:24,,,,,hu1735,,
load_truck_hu1734,Load_Truck,2023-08-11T08:44:24,,,,cr327,hu1734,tr5,
stock_cr346,Place_in_Stock,2023-08-11T08:50:10,,,,cr346,,,fl2
collect_hu1713,Collect_Goods,2023-08-11T08:54:58,,,,,hu1713,,
load_truck_hu1735,Load_Truck,2023-08-11T08:54:58,,,,cr327,hu1735,tr5,
collect_hu1731,Collect_Goods,2023-08-11T08:57:22,,,,,hu1731,,
load_truck_hu1713,Load_Truck,2023-08-11T08:57:22,,,,cr330,hu1713,tr3,
depart_vh22,Depart,2023-08-11T09:00:00,,"td68,td72,td76,td78,td87,td89,td93,td95",vh22,"cr238,cr240,cr241,cr254,cr255,cr256,cr257,cr258,cr269,cr270,cr271,cr272,cr276,cr277,cr311,cr319,cr337,cr345",,,
collect_hu1737,Collect_Goods,2023-08-11T10:02:08,,,,,hu1737,,
load_truck_hu1731,Load_Truck,2023-08-11T10:02:08,,,,cr327,hu1731,tr5,
order_crs_td100,Order_Empty_Containers,2023-08-11T10:07:23,,td100,,"cr361,cr362,cr363",,,
collect_hu1707,Collect_Goods,2023-08-11T11:10:58,,,,,hu1707,,
load_truck_hu1737,Load_Truck,2023-08-11T11:10:58,,,,cr339,hu1737,tr6,
collect_hu1729,Collect_Goods,2023-08-11T11:13:10,,,,,hu1729,,
load_truck_hu1707,Load_Truck,2023-08-11T11:13:10,,,,cr352,hu1707,tr4,
collect_hu1733,Collect_Goods,2023-08-11T11:14:58,,,,,hu1733,,
load_truck_hu1729,Load_Truck,2023-08-11T11:14:58,,,,cr307,hu1729,tr2,
collect_hu1723,Collect_Goods,2023-08-11T11:18:10,,,,,hu1723,,
load_truck_hu1733,Load_Truck,2023-08-11T11:18:10,,,,cr327,hu1733,tr5,
collect_hu1732,Collect_Goods,2023-08-11T11:38:43,,,,,hu1732,,
load_truck_hu1723,Load_Truck,2023-08-11T11:38:43,,,,cr239,hu1723,tr1,
pick_cr324,Pick_Up_Empty_Container,2023-08-11T11:44:09,,,,cr324,,,
drive_term_cr339,Drive_to_Terminal,2023-08-11T11:44:09,,,,cr339,,tr6,
weigh_cr339,Weigh,2023-08-11T11:50:17,,,,cr339,,,fl1
collect_hu1738,Collect_Goods,2023-08-11T11:51:52,,,,,hu1738,,
load_truck_hu1732,Load_Truck,2023-08-11T11:51:52,,,,cr327,hu1732,tr5,
collect_hu1742,Collect_Goods,2023-08-11T11:53:27,,,,,hu1742,,
collect_hu1739,Collect_Goods,2023-08-11T11:55:22,,,,,hu1739,,
stock_cr339,Place_in_Stock,2023-08-11T11:59:51,,,,cr339,,,fl1
drive_term_cr330,Drive_to_Terminal,2023-08-11T12:25:11,,,,cr330,,tr3,
pick_cr336,Pick_Up_Empty_Container,2023-08-11T12:25:11,,,,cr336,,,
weigh_cr330,Weigh,2023-08-11T12:36:18,,,,cr330,,,fl2
create_td101,Create_Transport_Document,2023-08-11T12:44:47,co107,td101,,,,,
stock_cr330,Place_in_Stock,2023-08-11T12:46:16,,,,cr330,,,fl2
drive_term_cr239,Drive_to_Terminal,2023-08-11T12:54:41,,,,cr239,,tr1,
pick_cr360,Pick_Up_Empty_Container,2023-08-11T12:54:41,,,,cr360,,,
collect_hu1753,Collect_Goods,2023-08-11T13:01:52,,,,,hu1753,,
collect_hu1746,Collect_Goods,2023-08-11T13:06:30,,,,,hu1746,,
reg_co110,Register_Customer_Order,2023-08-11T13:18:35,co110,,,,,,
load_truck_hu1742,Load_Truck,2023-08-11T13:21:20,,,,cr324,hu1742,tr6,
pick_cr353,Pick_Up_Empty_Container,2023-08-11T13:22:17,,,,cr353,,,
drive_term_cr352,Drive_to_Terminal,2023-08-11T13:22:17,,,,cr352,,tr4,
collect_hu1751,Collect_Goods,2023-08-11T13:24:13,,,,,hu1751,,
weigh_cr352,Weigh,2023-08-11T13:24:43,,,,cr352,,,fl3
load_truck_hu1739,Load_Truck,2023-08-11T13:25:58,,,,cr324,hu1739,tr6,
collect_hu1745,Collect_Goods,2023-08-11T13:26:06,,,,,hu1745,,
collect_hu1736,Collect_Goods,2023-08-11T13:29:00,,,,,hu1736,,
load_truck_hu1738,Load_Truck,2023-08-11T13:35:06,,,,cr324,hu1738,tr6,
load_truck_hu1746,Load_Truck,2023-08-11T13:40:59,,,,cr336,hu1746,tr3,
to_bay_cr352,Bring_to_Loading_Bay,2023-08-11T13:41:08,,,,cr352,,,fl3
load_truck_hu1736,Load_Truck,2023-08-11T13:42:18,,,,cr327,hu1736,tr5,
collect_hu1744,Collect_Goods,2023-08-11T13:42:18,,,,,hu1744,,
collect_hu1725,Collect_Goods,2023-08-11T13:44:18,,,,,hu1725,,
load_truck_hu1745,Load_Truck,2023-08-11T13:48:43,,,,cr336,hu1745,tr3,
load_truck_hu1725,Load_Truck,2023-08-11T13:49:12,,,,cr307,hu1725,tr2,
collect_hu1740,Collect_Goods,2023-08-11T13:49:12,,,,,hu1740,,
collect_hu1759,Collect_Goods,2023-08-11T13:51:00,,,,,hu1759,,
load_truck_hu1740,Load_Truck,2023-08-11T13:51:00,,,,cr324,hu1740,tr6,
load_truck_hu1744,Load_Truck,2023-08-11T13:55:44,,,,cr336,hu1744,tr3,
resch_cr_cr352,Reschedule_Container,2023-08-11T13:57:38,,td98,vh23,cr352,,,
collect_hu1761,Collect_Goods,2023-08-11T13:58:40,,,,,hu1761,,
weigh_cr239,Weigh,2023-08-11T14:00:39,,,,cr239,,,fl3
to_bay_cr239,Bring_to_Loading_Bay,2023-08-11T14:04:52,,,,cr239,,,fl3
resch_cr_cr239,Reschedule_Container,2023-08-11T14:16:43,,td68,vh23,cr239,,,
load_truck_hu1759,Load_Truck,2023-08-11T14:37:41,,,,cr353,hu1759,tr4,
load_truck_hu1761,Load_Truck,2023-08-11T15:01:28,,,,cr353,hu1761,tr4,
collect_hu1748,Collect_Goods,2023-08-11T15:01:28,,,,,hu1748,,
collect_hu1747,Collect_Goods,2023-08-11T15:08:27,,,,,hu1747,,
load_truck_hu1748,Load_Truck,2023-08-11T15:08:27,,,,cr336,hu1748,tr3,
drive_term_cr307,Drive_to_Terminal,2023-08-11T15:20:09,,,,cr307,,tr2,
pick_cr349,Pick_Up_Empty_Container,2023-08-11T15:20:09,,,,cr349,,,
collect_hu1765,Collect_Goods,2023-08-11T15:22:53,,,,,hu1765,,
load_truck_hu1747,Load_Truck,2023-08-11T15:26:17,,,,cr336,hu1747,tr3,
collect_hu1750,Collect_Goods,2023-08-11T15:35:28,,,,,hu1750,,
weigh_cr307,Weigh,2023-08-11T15:35:37,,,,cr307,,,fl3
stock_cr307,Place_in_Stock,2023-08-11T15:43:31,,,,cr307,,,fl3
collect_hu1760,Collect_Goods,2023-08-11T15:49:37,,,,,hu1760,,
load_truck_hu1760,Load_Truck,2023-08-11T15:56:45,,,,cr353,hu1760,tr4,
collect_hu1754,Collect_Goods,2023-08-11T15:56:45,,,,,hu1754,,
load_veh_cr239,Load_to_Vehicle,2023-08-14T05:44:29,,,vh23,cr239,,,fl2
to_bay_cr298,Bring_to_Loading_Bay,2023-08-14T05:50:04,,,,cr298,,,fl3
to_bay_cr300,Bring_to_Loading_Bay,2023-08-14T05:51:03,,,,cr300,,,fl2
load_veh_cr352,Load_to_Vehicle,2023-08-14T05:58:19,,,vh23,cr352,,,fl1
collect_hu1743,Collect_Goods,2023-08-14T05:59:49,,,,,hu1743,,
pick_cr338,Pick_Up_Empty_Container,2023-08-14T06:10:24,,,,cr338,,,
drive_term_cr327,Drive_to_Terminal,2023-08-14T06:10:24,,,,cr327,,tr5,
to_bay_cr282,Bring_to_Loading_Bay,2023-08-14T07:06:43,,,,cr282,,,fl1
load_veh_cr298,Load_to_Vehicle,2023-08-14T07:14:44,,,vh23,cr298,,,fl3
weigh_cr327,Weigh,2023-08-14T07:14:44,,,,cr327,,,fl3
load_truck_hu1743,Load_Truck,2023-08-14T07:15:27,,,,cr324,hu1743,tr6,
collect_hu1772,Collect_Goods,2023-08-14T07:15:27,,,,,hu1772,,
collect_hu1767,Collect_Goods,2023-08-14T07:18:14,,,,,hu1767,,
stock_cr327,Place_in_Stock,2023-08-14T07:19:48,,,,cr327,,,fl3
collect_hu1764,Collect_Goods,2023-08-14T07:20:13,,,,,hu1764,,
load_veh_cr300,Load_to_Vehicle,2023-08-14T07:22:54,,,vh23,cr300,,,fl2
to_bay_cr295,Bring_to_Loading_Bay,2023-08-14T07:23:04,,,,cr295,,,fl3
load_truck_hu1751,Load_Truck,2023-08-14T07:24:11,,,,cr360,hu1751,tr1,
to_bay_cr283,Bring_to_Loading_Bay,2023-08-14T07:27:09,,,,cr283,,,fl2
load_veh_cr282,Load_to_Vehicle,2023-08-14T07:29:11,,,vh23,cr282,,,fl1
load_truck_hu1753,Load_Truck,2023-08-14T07:29:50,,,,cr360,hu1753,tr1,
load_truck_hu1772,Load_Truck,2023-08-14T07:30:05,,,,cr338,hu1772,tr5,
collect_hu1769,Collect_Goods,2023-08-14T07:31:14,,,,,hu1769,,
load_veh_cr283,Load_to_Vehicle,2023-08-14T07:31:43,,,vh23,cr283,,,fl2
to_bay_cr301,Bring_to_Loading_Bay,2023-08-14T07:32:14,,,,cr301,,,fl1
book_vehs_td101,Book_Vehicles,2023-08-14T07:33:25,,td101,vh24,,,,
to_bay_cr307,Bring_to_Loading_Bay,2023-08-14T07:35:57,,,,cr307,,,fl2
load_truck_hu1754,Load_Truck,2023-08-14T07:37:00,,,,cr360,hu1754,tr1,
load_truck_hu1750,Load_Truck,2023-08-14T07:39:17,,,,cr360,hu1750,tr1,
collect_hu1773,Collect_Goods,2023-08-14T07:40:04,,,,,hu1773,,
load_truck_hu1769,Load_Truck,2023-08-14T07:40:57,,,,cr338,hu1769,tr5,
load_veh_cr295,Load_to_Vehicle,2023-08-14T07:42:38,,,vh23,cr295,,,fl3
collect_hu1752,Collect_Goods,2023-08-14T07:48:16,,,,,hu1752,,
load_truck_hu1773,Load_Truck,2023-08-14T07:48:16,,,,cr338,hu1773,tr5,
load_veh_cr307,Load_to_Vehicle,2023-08-14T07:48:21,,,vh23,cr307,,,fl2
to_bay_cr310,Bring_to_Loading_Bay,2023-08-14T07:49:32,,,,cr310,,,fl3
create_td102,Create_Transport_Document,2023-08-14T07:51:16,co102,td102,,,,,
to_bay_cr249,Bring_to_Loading_Bay,2023-08-14T07:52:19,,,,cr249,,,fl2
load_veh_cr301,Load_to_Vehicle,2023-08-14T07:53:20,,,vh23,cr301,,,fl1
to_bay_cr260,Bring_to_Loading_Bay,2023-08-14T07:56:02,,,,cr260,,,fl1
load_truck_hu1752,Load_Truck,2023-08-14T07:58:12,,,,cr360,hu1752,tr1,
collect_hu1766,Collect_Goods,2023-08-14T07:58:12,,,,,hu1766,,
load_truck_hu1764,Load_Truck,2023-08-14T08:50:43,,,,cr349,hu1764,tr2,
load_truck_hu1767,Load_Truck,2023-08-14T08:52:55,,,,cr349,hu1767,tr2,
load_truck_hu1765,Load_Truck,2023-08-14T08:55:14,,,,cr349,hu1765,tr2,
load_veh_cr249,Load_to_Vehicle,2023-08-14T08:55:28,,,vh23,cr249,,,fl2
reg_co111,Register_Customer_Order,2023-08-14T08:56:17,co111,,,,,,
collect_hu1770,Collect_Goods,2023-08-14T09:01:55,,,,,hu1770,,
load_truck_hu1766,Load_Truck,2023-08-14T09:01:55,,,,cr349,hu1766,tr2,
collect_hu1762,Collect_Goods,2023-08-14T09:03:29,,,,,hu1762,,
load_truck_hu1770,Load_Truck,2023-08-14T09:03:29,,,,cr338,hu1770,tr5,
collect_hu1757,Collect_Goods,2023-08-14T09:05:22,,,,,hu1757,,
load_truck_hu1762,Load_Truck,2023-08-14T09:05:53,,,,cr349,hu1762,tr2,
load_truck_hu1757,Load_Truck,2023-08-14T09:22:00,,,,cr353,hu1757,tr4,
collect_hu1768,Collect_Goods,2023-08-14T09:22:00,,,,,hu1768,,
load_truck_hu1768,Load_Truck,2023-08-14T09:27:25,,,,cr338,hu1768,tr5,
collect_hu1749,Collect_Goods,2023-08-14T09:27:25,,,,,hu1749,,
load_truck_hu1749,Load_Truck,2023-08-14T09:29:02,,,,cr336,hu1749,tr3,
collect_hu1763,Collect_Goods,2023-08-14T09:29:02,,,,,hu1763,,
collect_hu1771,Collect_Goods,2023-08-14T09:30:27,,,,,hu1771,,
load_truck_hu1763,Load_Truck,2023-08-14T09:30:27,,,,cr349,hu1763,tr2,
load_truck_hu1771,Load_Truck,2023-08-14T09:35:03,,,,cr338,hu1771,tr5,
collect_hu1756,Collect_Goods,2023-08-14T09:35:03,,,,,hu1756,,
load_truck_hu1756,Load_Truck,2023-08-14T09:50:45,,,,cr353,hu1756,tr4,
collect_hu1755,Collect_Goods,2023-08-14T09:50:45,,,,,hu1755,,
pick_cr344,Pick_Up_Empty_Container,2023-08-14T09:54:17,,,,cr344,,,
drive_term_cr336,Drive_to_Terminal,2023-08-14T09:54:17,,,,cr336,,tr3,
to_bay_cr297,Bring_to_Loading_Bay,2023-08-14T09:57:22,,,,cr297,,,fl2
pick_cr326,Pick_Up_Empty_Container,2023-08-14T09:58:37,,,,cr326,,,
drive_term_cr349,Drive_to_Terminal,2023-08-14T09:58:37,,,,cr349,,tr2,
load_veh_cr260,Load_to_Vehicle,2023-08-14T10:04:23,,,vh23,cr260,,,fl1
load_veh_cr297,Load_to_Vehicle,2023-08-14T11:10:14,,,vh23,cr297,,,fl2
to_bay_cr308,Bring_to_Loading_Bay,2023-08-14T11:10:49,,,,cr308,,,fl1
to_bay_cr259,Bring_to_Loading_Bay,2023-08-14T11:15:28,,,,cr259,,,fl2
load_veh_cr310,Load_to_Vehicle,2023-08-14T11:15:30,,,vh23,cr310,,,fl3
weigh_cr336,Weigh,2023-08-14T11:15:30,,,,cr336,,,fl3
stock_cr336,Place_in_Stock,2023-08-14T11:21:50,,,,cr336,,,fl3
to_bay_cr284,Bring_to_Loading_Bay,2023-08-14T11:25:12,,,,cr284,,,fl3
load_veh_cr308,Load_to_Vehicle,2023-08-14T11:33:03,,,vh23,cr308,,,fl1
load_veh_cr259,Load_to_Vehicle,2023-08-14T11:38:35,,,vh23,cr259,,,fl2
load_veh_cr284,Load_to_Vehicle,2023-08-14T11:42:13,,,vh23,cr284,,,fl3
pick_cr333,Pick_Up_Empty_Container,2023-08-14T11:42:56,,,,cr333,,,
drive_term_cr338,Drive_to_Terminal,2023-08-14T11:42:56,,,,cr338,,tr5,
to_bay_cr296,Bring_to_Loading_Bay,2023-08-14T11:43:17,,,,cr296,,,fl1
to_bay_cr285,Bring_to_Loading_Bay,2023-08-14T11:45:31,,,,cr285,,,fl2
to_bay_cr246,Bring_to_Loading_Bay,2023-08-14T11:47:04,,,,cr246,,,fl3
weigh_cr338,Weigh,2023-08-14T11:51:45,,,,cr338,,,fl1
load_veh_cr296,Load_to_Vehicle,2023-08-14T11:51:45,,,vh23,cr296,,,fl1
stock_cr338,Place_in_Stock,2023-08-14T11:55:43,,,,cr338,,,fl1
collect_hu1781,Collect_Goods,2023-08-14T11:56:08,,,,,hu1781,,
load_truck_hu1755,Load_Truck,2023-08-14T11:56:08,,,,cr360,hu1755,tr1,
load_veh_cr285,Load_to_Vehicle,2023-08-14T11:58:38,,,vh23,cr285,,,fl2
collect_hu1789,Collect_Goods,2023-08-14T11:59:54,,,,,hu1789,,
create_td103,Create_Transport_Document,2023-08-14T12:31:17,co106,td103,,,,,
load_truck_hu1781,Load_Truck,2023-08-14T12:51:20,,,,cr326,hu1781,tr2,
to_bay_cr248,Bring_to_Loading_Bay,2023-08-14T13:03:14,,,,cr248,,,fl1
weigh_cr349,Weigh,2023-08-14T13:05:21,,,,cr349,,,fl3
load_veh_cr246,Load_to_Vehicle,2023-08-14T13:05:21,,,vh23,cr246,,,fl3
to_bay_cr286,Bring_to_Loading_Bay,2023-08-14T13:06:54,,,,cr286,,,fl2
load_veh_cr248,Load_to_Vehicle,2023-08-14T13:07:13,,,vh23,cr248,,,fl1
load_veh_cr286,Load_to_Vehicle,2023-08-14T13:10:07,,,vh23,cr286,,,fl2
to_bay_cr247,Bring_to_Loading_Bay,2023-08-14T13:10:10,,,,cr247,,,fl1
collect_hu1783,Collect_Goods,2023-08-14T13:11:03,,,,,hu1783,,
stock_cr349,Place_in_Stock,2023-08-14T13:13:11,,,,cr349,,,fl3
load_truck_hu1789,Load_Truck,2023-08-14T13:14:10,,,,cr333,hu1789,tr5,
drive_term_cr360,Drive_to_Terminal,2023-08-14T13:17:21,,,,cr360,,tr1,
pick_cr343,Pick_Up_Empty_Container,2023-08-14T13:17:21,,,,cr343,,,
to_bay_cr309,Bring_to_Loading_Bay,2023-08-14T13:17:45,,,,cr309,,,fl2
load_veh_cr247,Load_to_Vehicle,2023-08-14T13:17:57,,,vh23,cr247,,,fl1
load_veh_cr309,Load_to_Vehicle,2023-08-14T13:22:45,,,vh23,cr309,,,fl2
load_truck_hu1783,Load_Truck,2023-08-14T13:24:27,,,,cr326,hu1783,tr2,
collect_hu1785,Collect_Goods,2023-08-14T13:24:27,,,,,hu1785,,
weigh_cr360,Weigh,2023-08-14T13:25:18,,,,cr360,,,fl1
load_truck_hu1785,Load_Truck,2023-08-14T13:32:16,,,,cr333,hu1785,tr5,
collect_hu1786,Collect_Goods,2023-08-14T13:32:16,,,,,hu1786,,
to_bay_cr360,Bring_to_Loading_Bay,2023-08-14T13:39:06,,,,cr360,,,fl1
collect_hu1792,Collect_Goods,2023-08-14T13:44:55,,,,,hu1792,,
