id,type,time,quotation,purchase_order,material,purchase_requisition,goods_receipt,invoice_receipt,payment
event:1976,Execute_Payment,2022-06-09T07:50:00,,purchase_order:113,,,goods_receipt:117,invoice_receipt:118,payment:60
event:1977,Execute_Payment,2022-06-09T08:11:00,,purchase_order:77,,,"goods_receipt:89,goods_receipt:88",invoice_receipt:89,payment:48
event:1978,Create_Invoice_Receipt,2022-06-09T08:12:00,,,,,goods_receipt:101,invoice_receipt:108,
event:1980,Create_Invoice_Receipt,2022-06-09T08:19:00,,,,,goods_receipt:113,invoice_receipt:120,
event:1982,Perform_Two-Way_Match,2022-06-09T08:22:00,,,,,goods_receipt:101,invoice_receipt:108,
event:1984,Perform_Two-Way_Match,2022-06-09T08:29:00,,,,,goods_receipt:113,invoice_receipt:120,
event:1985,Create_Goods_Receipt,2022-06-09T08:37:00,,purchase_order:108,,,goods_receipt:113,,
event:1986,Execute_Payment,2022-06-09T08:45:00,,"purchase_order:104,purchase_order:105,purchase_order:103",,,"goods_receipt:105,goods_receipt:106,goods_receipt:107",invoice_receipt:106,payment:55
event:1987,Create_Goods_Receipt,2022-06-09T09:03:00,,purchase_order:102,,,goods_receipt:112,,
event:1989,Create_Invoice_Receipt,2022-06-09T10:10:00,,,,,goods_receipt:114,invoice_receipt:120,
event:1991,Perform_Two-Way_Match,2022-06-09T10:20:00,,,,,goods_receipt:114,invoice_receipt:120,
event:1993,Create_Invoice_Receipt,2022-06-09T13:30:00,,,,,goods_receipt:123,invoice_receipt:123,
event:1995,Perform_Two-Way_Match,2022-06-09T13:40:00,,,,,goods_receipt:123,invoice_receipt:123,
event:1996,Create_Invoice_Receipt,2022-06-09T15:46:00,,,,,goods_receipt:122,invoice_receipt:123,
event:1997,Create_Goods_Receipt,2022-06-09T16:11:00,,purchase_order:91,,,goods_receipt:123,,
event:1998,Approve_Purchase_Requisition,2022-06-09T16:26:00,,,"material:184,material:186,material:185",purchase_requisition:77:pr_trigger_77,,,
event:1999,Create_Request_for_Quotation,2022-06-09T18:42:00,quotation:75,,,purchase_requisition:78:pr_trigger_78,,,
event:2000,Execute_Payment,2022-06-09T20:09:00,,purchase_order:106,,,goods_receipt:111,invoice_receipt:111,payment:59
event:2001,Create_Purchase_Order,2022-06-09T20:36:00,quotation:71,purchase_order:117,,,,,
event:2002,Create_Goods_Receipt,2022-06-09T21:04:00,,purchase_order:110,,,goods_receipt:116,,
event:2003,Create_Invoice_Receipt,2022-06-10T02:59:00,,,,,goods_receipt:124,invoice_receipt:123,
event:2004,Approve_Purchase_Order,2022-06-10T03:10:00,quotation:69,purchase_order:112,,,,,
event:2005,Create_Invoice_Receipt,2022-06-10T03:22:00,,,,,goods_receipt:115,invoice_receipt:113,
event:2006,Approve_Purchase_Order,2022-06-10T04:03:00,quotation:72,purchase_order:114,,,,,
event:2007,Create_Goods_Receipt,2022-06-10T04:43:00,,purchase_order:98,,,goods_receipt:121,,
event:2008,Create_Purchase_Order,2022-06-10T06:10:00,quotation:68,purchase_order:118,,,,,
event:2018,Perform_Two-Way_Match,2022-06-10T07:10:00,,,,,goods_receipt:122,invoice_receipt:123,
event:2019,Perform_Two-Way_Match,2022-06-10T07:10:00,,,,,goods_receipt:124,invoice_receipt:123,
event:2020,Perform_Two-Way_Match,2022-06-10T07:10:00,,,,,goods_receipt:115,invoice_receipt:113,
event:2023,Create_Invoice_Receipt,2022-06-10T08:20:00,,,,,goods_receipt:120,invoice_receipt:117,
event:2025,Perform_Two-Way_Match,2022-06-10T08:30:00,,,,,goods_receipt:120,invoice_receipt:117,
event:2028,Create_Purchase_Order,2022-06-10T14:57:00,quotation:68,purchase_order:119,,,,,
event:2030,Create_Goods_Receipt,2022-06-10T15:52:00,,purchase_order:81,,,goods_receipt:102,,
event:2031,Create_Goods_Receipt,2022-06-10T16:34:00,,purchase_order:114,,,goods_receipt:126,,
event:2032,Create_Goods_Receipt,2022-06-10T20:03:00,,purchase_order:112,,,goods_receipt:125,,
event:2033,Execute_Payment,2022-06-11T00:24:00,,"purchase_order:88,purchase_order:87",,,"goods_receipt:100,goods_receipt:99",invoice_receipt:102,payment:56
event:2034,Create_Purchase_Order,2022-06-11T02:48:00,quotation:68,purchase_order:120,,,,,
event:2035,Execute_Payment,2022-06-11T03:46:00,,"purchase_order:107,purchase_order:108",,,"goods_receipt:114,goods_receipt:113",invoice_receipt:120,payment:62
event:2036,Create_Request_for_Quotation,2022-06-11T06:03:00,quotation:76,,,purchase_requisition:77:pr_trigger_77,,,
event:2037,Approve_Purchase_Order,2022-06-11T11:06:00,quotation:71,purchase_order:117,,,,,
event:2038,Create_Invoice_Receipt,2022-06-11T15:10:00,,,,,goods_receipt:112,invoice_receipt:124,
event:2039,Execute_Payment,2022-06-11T17:17:00,,"purchase_order:91,purchase_order:90,purchase_order:92",,,"goods_receipt:123,goods_receipt:124,goods_receipt:122",invoice_receipt:123,payment:63
event:2040,Create_Purchase_Order,2022-06-12T00:41:00,quotation:75,purchase_order:121,,,,,
event:2041,Execute_Payment,2022-06-12T06:48:00,,"purchase_order:110,purchase_order:109",,,"goods_receipt:115,goods_receipt:116",invoice_receipt:113,payment:64
event:2042,Approve_Purchase_Order,2022-06-12T07:29:00,quotation:74,purchase_order:116,,,,,
event:2043,Approve_Purchase_Order,2022-06-12T10:58:00,quotation:74,purchase_order:115,,,,,
event:2044,Approve_Purchase_Order,2022-06-12T15:35:00,quotation:67,purchase_order:111,,,,,
event:2045,Approve_Purchase_Requisition,2022-06-13T01:02:00,,,"material:181,material:183,material:182,material:180",purchase_requisition:76:pr_trigger_76,,,
event:2046,Create_Goods_Receipt,2022-06-13T05:54:00,,purchase_order:97,,,goods_receipt:120,,
event:2047,Create_Goods_Receipt,2022-06-13T06:27:00,,purchase_order:109,,,goods_receipt:115,,
event:2064,Perform_Two-Way_Match,2022-06-13T07:10:00,,,,,goods_receipt:112,invoice_receipt:124,
event:2066,Create_Purchase_Requisition,2022-06-13T07:44:00,,,material:190,purchase_requisition:80:pr_trigger_80,,,
event:2068,Execute_Payment,2022-06-13T11:12:00,,purchase_order:102,,,goods_receipt:112,invoice_receipt:124,payment:66
event:2069,Create_Goods_Receipt,2022-06-13T12:31:00,,purchase_order:91,,,goods_receipt:124,,
event:2070,Create_Goods_Receipt,2022-06-13T14:00:00,,purchase_order:115,,,goods_receipt:129,,
event:2071,Approve_Purchase_Order,2022-06-13T14:17:00,quotation:68,purchase_order:119,,,,,
event:2072,Create_Goods_Receipt,2022-06-13T18:18:00,,purchase_order:115,,,goods_receipt:128,,
event:2073,Create_Goods_Receipt,2022-06-13T22:42:00,,purchase_order:90,,,goods_receipt:123,,
event:2074,Create_Purchase_Order,2022-06-14T04:50:00,quotation:76,purchase_order:123,,,,,
event:2075,Approve_Purchase_Order,2022-06-14T06:46:00,quotation:75,purchase_order:121,,,,,
event:2080,Create_Purchase_Requisition,2022-06-14T07:30:00,,,"material:195,material:196,material:197,material:194",purchase_requisition:82:pr_trigger_82,,,
event:2082,Create_Invoice_Receipt,2022-06-14T08:36:00,,,,,goods_receipt:126,invoice_receipt:125,
event:2084,Perform_Two-Way_Match,2022-06-14T08:46:00,,,,,goods_receipt:126,invoice_receipt:125,
event:2086,Create_Purchase_Requisition,2022-06-14T08:56:00,,,"material:192,material:191,material:193",purchase_requisition:81:pr_trigger_81,,,
event:2088,Create_Goods_Receipt,2022-06-14T10:21:00,,purchase_order:98,,,goods_receipt:119,,
event:2090,Create_Request_for_Quotation,2022-06-14T13:32:00,quotation:73,,,purchase_requisition:75:pr_trigger_75,,,
event:2092,Execute_Payment,2022-06-14T19:38:00,,"purchase_order:78,purchase_order:79",,,"goods_receipt:93,goods_receipt:92",invoice_receipt:91,payment:44
event:2093,Create_Purchase_Order,2022-06-14T23:04:00,quotation:73,purchase_order:124,,,,,
event:2094,Approve_Purchase_Requisition,2022-06-15T00:25:00,,,"material:192,material:191,material:193",purchase_requisition:81:pr_trigger_81,,,
event:2095,Create_Invoice_Receipt,2022-06-15T01:45:00,,,,,goods_receipt:125,invoice_receipt:126,
event:2096,Execute_Payment,2022-06-15T01:51:00,,"purchase_order:97,purchase_order:98,purchase_order:99",,,"goods_receipt:118,goods_receipt:120,goods_receipt:119,goods_receipt:121",invoice_receipt:117,payment:65
event:2097,Execute_Payment,2022-06-15T02:07:00,,purchase_order:100,,,goods_receipt:104,invoice_receipt:103,payment:53
event:2098,Approve_Purchase_Order,2022-06-15T02:46:00,quotation:68,purchase_order:120,,,,,
event:2099,Create_Goods_Receipt,2022-06-15T06:53:00,,purchase_order:116,,,goods_receipt:128,,
event:2107,Perform_Two-Way_Match,2022-06-15T07:10:00,,,,,goods_receipt:125,invoice_receipt:126,
event:2109,Create_Purchase_Requisition,2022-06-15T08:49:00,,,"material:200,material:201",purchase_requisition:85:pr_trigger_85,,,
event:2111,Create_Purchase_Requisition,2022-06-15T08:51:00,,,material:199,purchase_requisition:84:pr_trigger_84,,,
event:2114,Create_Purchase_Requisition,2022-06-15T15:37:00,,,"material:205,material:204,material:202,material:203",purchase_requisition:86:pr_trigger_86,,,
event:2115,Execute_Payment,2022-06-15T16:09:00,,purchase_order:89,,,goods_receipt:101,invoice_receipt:108,payment:61
event:2116,Create_Request_for_Quotation,2022-06-15T20:23:00,quotation:80,,,purchase_requisition:81:pr_trigger_81,,,
event:2117,Create_Invoice_Receipt,2022-06-15T20:49:00,,,,,goods_receipt:129,invoice_receipt:128,
event:2118,Create_Goods_Receipt,2022-06-15T22:32:00,,purchase_order:90,,,goods_receipt:124,,
event:2119,Create_Goods_Receipt,2022-06-16T05:44:00,,purchase_order:97,,,goods_receipt:119,,
event:2120,Execute_Payment,2022-06-16T05:49:00,,purchase_order:112,,,goods_receipt:125,invoice_receipt:126,payment:68
event:2125,Perform_Two-Way_Match,2022-06-16T07:10:00,,,,,goods_receipt:129,invoice_receipt:128,
event:2126,Create_Purchase_Requisition,2022-06-16T08:51:00,,,"material:206,material:208,material:209,material:207",purchase_requisition:87:pr_trigger_87,,,
event:2128,Create_Purchase_Order,2022-06-16T10:06:00,quotation:80,purchase_order:125,,,,,
event:2130,Approve_Purchase_Requisition,2022-06-16T13:39:00,,,material:199,purchase_requisition:84:pr_trigger_84,,,
event:2132,Approve_Purchase_Order,2022-06-16T18:08:00,quotation:76,purchase_order:123,,,,,
event:2133,Approve_Purchase_Requisition,2022-06-16T18:59:00,,,"material:195,material:196,material:197,material:194",purchase_requisition:82:pr_trigger_82,,,
event:2134,Create_Request_for_Quotation,2022-06-16T21:24:00,quotation:78,,,purchase_requisition:76:pr_trigger_76,,,
event:2135,Approve_Purchase_Order,2022-06-16T22:49:00,quotation:80,purchase_order:125,,,,,
event:2136,Create_Invoice_Receipt,2022-06-17T05:29:00,,,,,goods_receipt:128,invoice_receipt:128,
event:2142,Perform_Two-Way_Match,2022-06-17T07:10:00,,,,,goods_receipt:128,invoice_receipt:128,
event:2144,Approve_Purchase_Requisition,2022-06-17T08:50:00,,,"material:205,material:204,material:202,material:203",purchase_requisition:86:pr_trigger_86,,,
event:2147,Create_Purchase_Order,2022-06-17T09:42:00,quotation:78,purchase_order:126,,,,,
event:2149,Create_Goods_Receipt,2022-06-17T11:54:00,,purchase_order:111,,,goods_receipt:130,,
event:2151,Create_Purchase_Requisition,2022-06-17T12:10:00,,,material:212,purchase_requisition:89:pr_trigger_89,,,
event:2153,Delegate_Purchase_Requisition_Approval,2022-06-17T12:44:00,,,material:212,purchase_requisition:89:pr_trigger_89,,,
event:2155,Create_Purchase_Requisition,2022-06-17T13:01:00,,,"material:210,material:211",purchase_requisition:88:pr_trigger_88,,,
event:2157,Create_Purchase_Order,2022-06-17T14:48:00,quotation:76,purchase_order:122,,,,,
event:2159,Approve_Purchase_Order,2022-06-17T16:00:00,quotation:73,purchase_order:124,,,,,
event:2160,Approve_Purchase_Order,2022-06-17T19:13:00,quotation:78,purchase_order:126,,,,,
event:2161,Create_Request_for_Quotation,2022-06-18T00:06:00,quotation:83,,,purchase_requisition:86:pr_trigger_86,,,
event:2162,Create_Invoice_Receipt,2022-06-18T01:37:00,,,,,goods_receipt:130,invoice_receipt:129,
event:2163,Approve_Purchase_Requisition,2022-06-18T09:14:00,,,material:190,purchase_requisition:80:pr_trigger_80,,,
event:2164,Create_Request_for_Quotation,2022-06-18T11:24:00,quotation:84,,,purchase_requisition:89:pr_trigger_89,,,
event:2165,Create_Request_for_Quotation,2022-06-18T13:46:00,quotation:77,,,purchase_requisition:79:pr_trigger_79,,,
event:2166,Create_Request_for_Quotation,2022-06-18T21:46:00,quotation:79,,,purchase_requisition:83:pr_trigger_83,,,
event:2167,Approve_Purchase_Order,2022-06-18T23:27:00,quotation:50,purchase_order:96,,,,,
event:2168,Approve_Purchase_Order,2022-06-19T00:11:00,quotation:68,purchase_order:118,,,,,
event:2169,Approve_Purchase_Order,2022-06-19T00:35:00,quotation:76,purchase_order:122,,,,,
event:2170,Create_Goods_Receipt,2022-06-19T00:44:00,,purchase_order:121,,,goods_receipt:131,,
event:2171,Create_Goods_Receipt,2022-06-19T05:34:00,,purchase_order:125,,,goods_receipt:132,,
event:2172,Approve_Purchase_Requisition,2022-06-20T04:52:00,,,"material:206,material:208,material:209,material:207",purchase_requisition:87:pr_trigger_87,,,
event:2173,Execute_Payment,2022-06-20T06:12:00,,purchase_order:114,,,goods_receipt:126,invoice_receipt:125,payment:67
event:2222,Perform_Two-Way_Match,2022-06-20T07:10:00,,,,,goods_receipt:130,invoice_receipt:129,
event:2224,Create_Purchase_Order,2022-06-20T07:35:00,quotation:83,purchase_order:129,,,,,
event:2227,Execute_Payment,2022-06-20T10:05:00,,purchase_order:76,,,goods_receipt:98,invoice_receipt:98,payment:54
event:2228,Create_Purchase_Requisition,2022-06-20T10:25:00,,,material:216,purchase_requisition:91:pr_trigger_91,,,
event:2230,Create_Purchase_Order,2022-06-20T11:17:00,quotation:83,purchase_order:127,,,,,
event:2232,Delegate_Purchase_Requisition_Approval,2022-06-20T11:20:00,,,material:216,purchase_requisition:91:pr_trigger_91,,,
event:2234,Create_Invoice_Receipt,2022-06-20T12:27:00,,,,,goods_receipt:132,invoice_receipt:131,
event:2236,Perform_Two-Way_Match,2022-06-20T12:37:00,,,,,goods_receipt:132,invoice_receipt:131,
event:2238,Create_Goods_Receipt,2022-06-20T14:01:00,,purchase_order:119,,,goods_receipt:141,,
event:2239,Create_Goods_Receipt,2022-06-20T14:04:00,,purchase_order:94,,,goods_receipt:138,,
event:2240,Approve_Purchase_Order,2022-06-20T16:43:00,quotation:83,purchase_order:129,,,,,
event:2241,Create_Purchase_Requisition,2022-06-20T16:46:00,,,"material:215,material:213,material:214",purchase_requisition:90:pr_trigger_90,,,
event:2242,Create_Goods_Receipt,2022-06-20T16:56:00,,purchase_order:96,,,goods_receipt:139,,
event:2243,Create_Goods_Receipt,2022-06-20T18:10:00,,purchase_order:93,,,goods_receipt:137,,
event:2244,Approve_Purchase_Requisition,2022-06-20T18:37:00,,,"material:200,material:201",purchase_requisition:85:pr_trigger_85,,,
event:2245,Create_Goods_Receipt,2022-06-20T19:50:00,,purchase_order:95,,,goods_receipt:140,,
event:2246,Create_Goods_Receipt,2022-06-20T22:08:00,,purchase_order:95,,,goods_receipt:139,,
event:2247,Create_Invoice_Receipt,2022-06-20T22:35:00,,,,,goods_receipt:131,invoice_receipt:130,
event:2248,Execute_Payment,2022-06-20T23:00:00,,"purchase_order:116,purchase_order:115",,,"goods_receipt:129,goods_receipt:128",invoice_receipt:128,payment:69
event:2249,Create_Goods_Receipt,2022-06-20T23:54:00,,purchase_order:119,,,goods_receipt:143,,
event:2250,Create_Request_for_Quotation,2022-06-21T01:49:00,quotation:81,,,purchase_requisition:84:pr_trigger_84,,,
event:2251,Create_Goods_Receipt,2022-06-21T02:52:00,,purchase_order:122,,,goods_receipt:144,,
event:2252,Create_Goods_Receipt,2022-06-21T06:29:00,,purchase_order:96,,,goods_receipt:140,,
event:2263,Perform_Two-Way_Match,2022-06-21T07:10:00,,,,,goods_receipt:131,invoice_receipt:130,
event:2265,Create_Invoice_Receipt,2022-06-21T08:01:00,,,,,goods_receipt:137,invoice_receipt:135,
event:2267,Perform_Two-Way_Match,2022-06-21T08:11:00,,,,,goods_receipt:137,invoice_receipt:135,
event:2268,Delegate_Purchase_Requisition_Approval,2022-06-21T08:15:00,,,"material:215,material:213,material:214",purchase_requisition:90:pr_trigger_90,,,
event:2270,Create_Goods_Receipt,2022-06-21T08:26:00,,purchase_order:93,,,goods_receipt:140,,
event:2271,Create_Goods_Receipt,2022-06-21T09:43:00,,purchase_order:126,,,goods_receipt:135,,
event:2272,Create_Purchase_Requisition,2022-06-21T11:09:00,,,"material:223,material:221,material:222,material:224",purchase_requisition:94:pr_trigger_94,,,
event:2274,Create_Goods_Receipt,2022-06-21T11:32:00,,purchase_order:118,,,goods_receipt:141,,
event:2275,Create_Goods_Receipt,2022-06-21T12:10:00,,purchase_order:120,,,goods_receipt:142,,
event:2279,Create_Goods_Receipt,2022-06-21T12:54:00,,purchase_order:120,,,goods_receipt:143,,
event:2280,Create_Goods_Receipt,2022-06-21T15:57:00,,purchase_order:123,,,goods_receipt:144,,
event:2281,Create_Invoice_Receipt,2022-06-21T17:41:00,,,,,goods_receipt:138,invoice_receipt:135,
event:2282,Approve_Purchase_Order,2022-06-21T18:11:00,quotation:83,purchase_order:127,,,,,
event:2283,Approve_Purchase_Requisition,2022-06-21T18:13:00,,,"material:223,material:221,material:222,material:224",purchase_requisition:94:pr_trigger_94,,,
event:2284,Create_Invoice_Receipt,2022-06-21T20:14:00,,,,,goods_receipt:141,invoice_receipt:138,
event:2285,Create_Goods_Receipt,2022-06-21T20:58:00,,purchase_order:117,,,goods_receipt:127,,
event:2286,Create_Goods_Receipt,2022-06-21T21:32:00,,purchase_order:94,,,goods_receipt:137,,
event:2287,Create_Goods_Receipt,2022-06-22T03:37:00,,purchase_order:122,,,goods_receipt:145,,
event:2288,Approve_Purchase_Requisition,2022-06-22T06:39:00,,,"material:210,material:211",purchase_requisition:88:pr_trigger_88,,,
event:2289,Create_Goods_Receipt,2022-06-22T06:51:00,,purchase_order:95,,,goods_receipt:137,,
event:2290,Create_Request_for_Quotation,2022-06-22T06:53:00,quotation:85,,,purchase_requisition:80:pr_trigger_80,,,
event:2299,Perform_Two-Way_Match,2022-06-22T07:10:00,,,,,goods_receipt:141,invoice_receipt:138,
event:2298,Perform_Two-Way_Match,2022-06-22T07:10:00,,,,,goods_receipt:138,invoice_receipt:135,
event:2300,Create_Invoice_Receipt,2022-06-22T07:27:00,,,,,goods_receipt:143,invoice_receipt:138,
event:2302,Perform_Two-Way_Match,2022-06-22T07:37:00,,,,,goods_receipt:143,invoice_receipt:138,
event:2303,Create_Request_for_Quotation,2022-06-22T07:51:00,quotation:87,,,purchase_requisition:92:pr_trigger_92,,,
event:2307,Create_Purchase_Order,2022-06-22T07:56:00,quotation:87,purchase_order:135,,,,,
event:2309,Create_Purchase_Order,2022-06-22T07:59:00,quotation:83,purchase_order:128,,,,,
event:2311,Create_Goods_Receipt,2022-06-22T08:17:00,,purchase_order:118,,,goods_receipt:143,,
event:2312,Execute_Payment,2022-06-22T09:13:00,,purchase_order:125,,,goods_receipt:132,invoice_receipt:131,payment:71
event:2313,Create_Goods_Receipt,2022-06-22T11:27:00,,purchase_order:94,,,goods_receipt:140,,
event:2314,Create_Goods_Receipt,2022-06-22T12:57:00,,purchase_order:122,,,goods_receipt:146,,
event:2318,Create_Goods_Receipt,2022-06-22T13:02:00,,purchase_order:93,,,goods_receipt:139,,
event:2319,Create_Invoice_Receipt,2022-06-22T13:07:00,,,,,goods_receipt:127,invoice_receipt:139,
event:2321,Perform_Two-Way_Match,2022-06-22T13:17:00,,,,,goods_receipt:127,invoice_receipt:139,
event:2323,Create_Request_for_Quotation,2022-06-22T13:51:00,quotation:88,,,purchase_requisition:91:pr_trigger_91,,,
event:2325,Create_Purchase_Requisition,2022-06-22T17:08:00,,,"material:226,material:225",purchase_requisition:95:pr_trigger_95,,,
event:2326,Create_Goods_Receipt,2022-06-22T17:31:00,,purchase_order:123,,,goods_receipt:146,,
event:2327,Create_Invoice_Receipt,2022-06-22T18:21:00,,,,,goods_receipt:142,invoice_receipt:138,
event:2328,Create_Invoice_Receipt,2022-06-22T19:45:00,,,,,goods_receipt:144,invoice_receipt:142,
event:2329,Create_Purchase_Order,2022-06-22T21:36:00,quotation:87,purchase_order:137,,,,,
event:2330,Create_Invoice_Receipt,2022-06-22T21:52:00,,,,,goods_receipt:145,invoice_receipt:142,
