id,Net_Price_EKPO_NETPR,Quantity_EKPO_MENGE,Delivery_Date_EKPO_BEDAT,Plant_EKPO_WERKS,Material_EKPO_MATNR,Storage_Location_EKPO_LGORT
material:155,1500,56,2023-10-20T09:30:11.205378,5000,PEDAL,0001
material:757,800,5,2023-10-25T09:30:15.709218,2000,LIGHT_FRONT,0004
material:2127,1500,14,2023-11-01T09:30:29.499530,4000,CABLE,0003
material:977,250,14,2023-10-19T09:30:17.795853,1000,BIKE_HANDLE,0003
material:593,1000,13,2023-10-21T09:30:14.702036,4000,TIRE_26,0001
material:342,450,70,2023-10-21T09:30:12.581957,1000,JACKET_M,0001
material:1396,800,62,2023-10-08T09:30:21.557690,2000,LIGHT_FRONT,0002
material:2048,1350,86,2023-10-23T09:30:28.773945,2000,SHIFT_LEVER,0002
material:1810,1350,74,2023-10-06T09:30:25.830902,4000,BOTTOM_BRACKET,0003
material:1340,750,34,2023-10-04T09:30:20.987055,3000,LIGHT_REAR,0001
material:66,400,21,2023-10-17T09:30:10.534822,5000,HELMET_S,0005
material:2079,900,1,2023-10-07T09:30:28.920338,5000,MIRROR,0003
material:728,900,76,2023-10-24T09:30:15.605039,3000,BIKE_BELL,0002
material:2204,200,41,2023-10-05T09:30:30.646673,4000,BIKE_SPOKE,0004
material:18,1500,50,2023-10-30T09:30:10.256251,4000,CABLE,0003
material:893,200,23,2023-10-25T09:30:16.861760,2000,BIKE_CHAIN,0004
material:44,450,33,2023-10-14T09:30:10.428240,5000,JACKET_M,0003
material:372,1300,95,2023-10-30T09:30:12.849893,5000,CHAINRING,0005
material:1470,1250,78,2023-10-07T09:30:22.127777,2000,CHAIN,0002
material:1785,400,91,2023-10-22T09:30:25.625573,5000,HELMET_S,0004
material:1488,1100,6,2023-10-26T09:30:22.316565,3000,TUBE_26,0003
material:1106,1050,70,2023-10-17T09:30:18.872598,1000,TUBE_28,0002
material:1771,1500,11,2023-10-17T09:30:25.272704,2000,PEDAL,0002
material:1087,650,41,2023-10-08T09:30:18.617725,3000,BOTTLE_CAGE,0001
material:2113,900,69,2023-10-04T09:30:29.162310,5000,BIKE_BELL,0005
material:295,950,96,2023-10-26T09:30:12.155356,5000,HUB_BEARING,0002
material:315,1000,22,2023-10-03T09:30:12.436966,1000,TIRE_26,0001
material:2060,500,16,2023-10-15T09:30:28.833882,5000,HELMET_L,0005
material:704,450,30,2023-10-30T09:30:15.502597,1000,GLOVES_S,0004
material:335,1200,32,2023-10-09T09:30:12.555769,1000,VALVE,0005
material:2092,1500,86,2023-10-07T09:30:28.972182,2000,PEDAL,0001
material:1477,1200,76,2023-10-30T09:30:22.196634,3000,WHEEL_HUB,0004
material:1271,300,93,2023-10-05T09:30:20.234344,1000,BIKE_PEDAL,0004
material:45,500,71,2023-10-18T09:30:10.428253,3000,HELMET_L,0001
material:1570,950,88,2023-10-07T09:30:23.121153,3000,HUB_BEARING,0001
material:988,150,64,2023-10-07T09:30:17.885644,1000,BIKE_BRAKE,0003
material:1078,1050,51,2023-10-28T09:30:18.600551,5000,NIPPLE,0001
material:150,800,51,2023-10-19T09:30:11.203205,1000,LIGHT_FRONT,0002
material:2009,800,16,2023-10-25T09:30:27.847815,2000,WATER_BOTTLE,0002
material:629,1200,32,2023-10-05T09:30:14.978558,1000,WHEEL_HUB,0005
material:1553,1250,9,2023-10-21T09:30:22.850787,1000,CHAIN,0002
material:898,1250,70,2023-10-27T09:30:16.863648,2000,CHAIN,0003
material:823,100,82,2023-10-12T09:30:16.163132,5000,BIKE_FRAME,0001
material:1344,900,29,2023-10-08T09:30:21.046811,1000,BIKE_BELL,0004
material:355,1100,35,2023-10-26T09:30:12.624637,4000,TUBE_26,0001
material:426,1400,89,2023-10-26T09:30:13.130003,3000,CRANKSET,0002
material:737,200,76,2023-10-21T09:30:15.633428,1000,BIKE_SPOKE,0002
material:1890,900,95,2023-10-06T09:30:26.627135,4000,MIRROR,0005
material:1712,950,65,2023-10-27T09:30:24.735348,3000,RIM_TAPE,0005
material:398,1500,25,2023-10-22T09:30:12.996666,2000,PEDAL,0003
material:1017,600,98,2023-10-25T09:30:18.089855,1000,GLOVES_M,0001
material:804,650,50,2023-10-06T09:30:16.115613,1000,BOTTLE_CAGE,0004
material:1709,1350,18,2023-10-08T09:30:24.724951,1000,BOTTOM_BRACKET,0001
material:1740,350,22,2023-10-11T09:30:24.965008,2000,GLOVES_L,0003
material:218,1000,59,2023-10-28T09:30:11.604387,3000,TIRE_26,0005
material:1753,250,47,2023-10-21T09:30:25.080533,2000,BIKE_HANDLE,0005
material:2236,1400,47,2023-10-27T09:30:31.035242,1000,CRANKSET,0004
material:1749,1250,37,2023-10-19T09:30:25.070198,5000,BRAKE_LEVER,0004
material:2120,650,3,2023-10-10T09:30:29.381434,5000,BOTTLE_CAGE,0001
material:503,100,88,2023-10-13T09:30:13.913740,3000,BIKE_FRAME,0005
material:1203,500,47,2023-10-03T09:30:19.700500,1000,HELMET_L,0004
material:1125,100,57,2023-10-14T09:30:19.006357,5000,BIKE_FRAME,0005
material:254,800,36,2023-10-17T09:30:11.916691,4000,WATER_BOTTLE,0001
material:1910,650,91,2023-10-12T09:30:26.871003,3000,SPEEDOMETER,0001
material:1377,1250,49,2023-10-30T09:30:21.402496,4000,CHAIN,0005
material:1719,1200,27,2023-10-15T09:30:24.790614,4000,VALVE,0002
material:6,200,4,2023-10-17T09:30:10.243426,2000,BIKE_WHEEL,0004
material:116,350,98,2023-10-29T09:30:11.014377,5000,PANTS_S,0004
material:2133,750,32,2023-10-08T09:30:29.835795,4000,LIGHT_REAR,0001
material:262,950,26,2023-10-21T09:30:12.035449,4000,HUB_BEARING,0003
material:1006,950,11,2023-10-30T09:30:17.935379,1000,TIRE_28,0005
material:256,1250,9,2023-10-22T09:30:11.919702,1000,BRAKE_LEVER,0003
material:353,1200,1,2023-10-25T09:30:12.624629,2000,WHEEL_HUB,0002
material:340,400,90,2023-10-12T09:30:12.581949,4000,HELMET_S,0002
material:852,1400,46,2023-10-18T09:30:16.574947,1000,CRANKSET,0001
material:1468,500,34,2023-10-22T09:30:22.125667,4000,HELMET_L,0005
material:1789,650,69,2023-10-24T09:30:25.675182,4000,SPEEDOMETER,0002
material:451,1100,71,2023-10-17T09:30:13.363792,5000,TUBE_26,0003
material:715,1350,86,2023-10-07T09:30:15.575551,4000,SHIFT_LEVER,0004
material:1420,1050,1,2023-10-21T09:30:21.791924,5000,TUBE_28,0004
material:2201,600,16,2023-10-22T09:30:30.628005,5000,GLOVES_M,0003
material:1869,650,72,2023-10-21T09:30:26.361622,3000,LOCK,0004
material:1725,900,25,2023-10-15T09:30:24.841380,2000,BIKE_BELL,0001
material:692,1400,5,2023-10-10T09:30:15.490494,3000,CRANKSET,0004
material:1707,300,97,2023-10-03T09:30:24.712633,2000,BIKE_PEDAL,0004
material:903,600,65,2023-10-14T09:30:16.871182,5000,GLOVES_M,0005
material:1915,200,18,2023-10-09T09:30:26.931683,3000,BIKE_CHAIN,0004
material:376,400,91,2023-10-14T09:30:12.852305,4000,HELMET_S,0002
material:1851,1000,6,2023-10-22T09:30:26.240117,4000,TIRE_26,0004
material:323,1400,39,2023-10-16T09:30:12.484306,4000,CRANKSET,0003
material:47,500,17,2023-10-15T09:30:10.430104,5000,JACKET_S,0002
material:913,250,73,2023-10-16T09:30:17.106850,4000,BIKE_RIM,0003
material:827,350,83,2023-10-08T09:30:16.219072,4000,GLOVES_L,0003
material:1409,650,25,2023-10-24T09:30:21.621857,2000,SPEEDOMETER,0001
material:1780,1400,19,2023-10-26T09:30:25.390951,5000,DERAILLEUR,0002
material:2006,200,50,2023-10-21T09:30:27.847029,3000,BIKE_SPOKE,0005
material:1024,600,86,2023-10-30T09:30:18.105096,3000,JACKET_L,0001
material:1703,1250,55,2023-10-19T09:30:24.683084,2000,BRAKE_LEVER,0005
material:106,450,86,2023-11-01T09:30:10.921024,4000,GLOVES_S,0003
material:2169,1250,2,2023-10-18T09:30:30.374850,2000,BRAKE_LEVER,0002
material:1008,1200,100,2023-10-16T09:30:17.935392,3000,WHEEL_HUB,0002
material:12,100,45,2023-10-31T09:30:10.244323,1000,BIKE_FRAME,0002
material:915,150,56,2023-10-04T09:30:17.106867,5000,BIKE_SEAT,0003
material:507,350,42,2023-10-25T09:30:13.921411,1000,GLOVES_L,0001
material:736,150,37,2023-10-21T09:30:15.633424,4000,BIKE_SEAT,0001
material:883,1400,52,2023-10-23T09:30:16.796192,5000,CRANKSET,0004
material:1319,650,60,2023-10-28T09:30:20.532098,2000,LOCK,0002
material:1301,150,19,2023-10-09T09:30:20.373001,5000,BIKE_SEAT,0005
material:54,500,27,2023-10-06T09:30:10.495786,5000,HELMET_L,0003
material:595,250,75,2023-10-10T09:30:14.734646,1000,BIKE_HANDLE,0003
material:50,1350,3,2023-10-04T09:30:10.490023,4000,SHIFT_LEVER,0001
material:1216,900,16,2023-10-10T09:30:19.766801,4000,BIKE_BELL,0003
material:840,500,78,2023-10-18T09:30:16.411136,3000,JACKET_S,0001
material:1445,200,75,2023-10-03T09:30:21.982562,2000,BIKE_SPOKE,0002
material:619,300,87,2023-10-10T09:30:14.928589,3000,BIKE_PEDAL,0004
material:1061,1300,90,2023-10-09T09:30:18.498458,1000,CHAINRING,0004
material:487,1250,90,2023-10-26T09:30:13.770891,2000,BRAKE_LEVER,0001
material:733,900,26,2023-10-22T09:30:15.610555,1000,MIRROR,0005
material:2031,500,33,2023-10-17T09:30:28.300143,2000,JACKET_S,0004
material:1647,1500,96,2023-10-22T09:30:24.110454,2000,CABLE,0003
material:2158,1200,62,2023-10-10T09:30:30.281655,1000,VALVE,0002
material:1360,1050,74,2023-10-04T09:30:21.222258,5000,TUBE_28,0005
material:280,350,40,2023-10-31T09:30:12.116966,4000,PANTS_S,0003
material:731,800,55,2023-10-10T09:30:15.610543,1000,WATER_BOTTLE,0003
material:1464,950,65,2023-10-31T09:30:22.090016,3000,TIRE_28,0001
material:729,650,35,2023-10-25T09:30:15.605043,5000,BOTTLE_CAGE,0002
material:2042,750,6,2023-10-16T09:30:28.520863,4000,LIGHT_REAR,0002
material:2065,350,2,2023-11-01T09:30:28.846129,5000,HELMET_M,0001
material:2218,500,39,2023-10-29T09:30:30.777116,2000,HELMET_L,0001
material:919,400,69,2023-10-20T09:30:17.254915,1000,HELMET_S,0003
material:1901,400,20,2023-10-28T09:30:26.781030,5000,HELMET_S,0003
material:209,1100,69,2023-10-26T09:30:11.561277,1000,SPOKE,0002
material:2222,150,83,2023-10-23T09:30:30.779352,4000,BIKE_SEAT,0002
material:825,1300,7,2023-10-14T09:30:16.182627,3000,CHAINRING,0003
material:1156,450,43,2023-10-25T09:30:19.183953,5000,GLOVES_S,0002
material:623,650,46,2023-10-24T09:30:14.943419,1000,BOTTLE_CAGE,0004
material:1675,1400,9,2023-11-01T09:30:24.347337,2000,DERAILLEUR,0005
material:1704,1250,73,2023-10-25T09:30:24.683094,4000,CASSETTE,0005
material:1131,1050,59,2023-10-30T09:30:19.052252,2000,NIPPLE,0001
material:956,1400,13,2023-10-06T09:30:17.540459,5000,DERAILLEUR,0004
material:1623,1250,56,2023-11-01T09:30:23.864892,3000,BRAKE_LEVER,0004
material:1644,1100,52,2023-10-29T09:30:24.100186,1000,TUBE_26,0005
material:1716,1000,75,2023-10-03T09:30:24.736423,1000,TIRE_26,0003
material:742,1350,85,2023-10-15T09:30:15.662620,1000,BOTTOM_BRACKET,0001
material:980,650,56,2023-10-29T09:30:17.804458,4000,SPEEDOMETER,0004
material:276,1500,91,2023-10-20T09:30:12.087304,2000,PEDAL,0001
material:2115,800,45,2023-10-30T09:30:29.162326,1000,WATER_BOTTLE,0002
material:2152,950,75,2023-10-12T09:30:30.068451,2000,TIRE_28,0005
material:1150,450,14,2023-11-01T09:30:19.128481,2000,JACKET_M,0001
material:591,750,16,2023-10-26T09:30:14.691117,2000,PEDAL_STRAP,0004
material:1878,650,37,2023-10-16T09:30:26.490755,5000,LOCK,0004
material:656,1300,70,2023-10-16T09:30:15.165347,5000,CHAINRING,0002
material:1126,150,5,2023-10-19T09:30:19.006361,4000,BIKE_BRAKE,0002
material:1497,500,37,2023-10-17T09:30:22.354444,2000,JACKET_S,0001
material:493,900,6,2023-10-16T09:30:13.867253,5000,MIRROR,0003
material:288,750,30,2023-10-13T09:30:12.118410,4000,LIGHT_REAR,0001
material:2161,1100,12,2023-10-27T09:30:30.283078,5000,TUBE_26,0001
material:1978,650,3,2023-10-05T09:30:27.559545,3000,SPEEDOMETER,0003
material:427,650,17,2023-10-03T09:30:13.130712,2000,SPEEDOMETER,0001
material:1782,900,23,2023-10-25T09:30:25.486635,2000,BIKE_BELL,0005
material:2258,900,55,2023-10-31T09:30:31.145090,1000,MIRROR,0005
material:293,1200,56,2023-10-15T09:30:12.147708,3000,VALVE,0003
material:2192,600,41,2023-10-14T09:30:30.561354,2000,GLOVES_M,0001
material:705,450,33,2023-10-25T09:30:15.511080,4000,GLOVES_S,0002
material:2066,650,54,2023-10-26T09:30:28.847339,1000,SPEEDOMETER,0001
material:941,1350,39,2023-10-29T09:30:17.502878,2000,SHIFT_LEVER,0002
material:1166,900,41,2023-10-19T09:30:19.231348,2000,BIKE_BELL,0004
material:783,1300,70,2023-10-14T09:30:15.984365,1000,CHAINRING,0005
material:1886,1200,69,2023-10-22T09:30:26.614820,4000,VALVE,0003
material:867,150,91,2023-10-24T09:30:16.716268,5000,BIKE_SEAT,0005
material:810,450,56,2023-10-18T09:30:16.126699,5000,JACKET_M,0005
material:2295,650,5,2023-10-28T09:30:31.778129,5000,SPEEDOMETER,0002
material:1015,200,17,2023-10-11T09:30:17.998047,4000,BIKE_SPOKE,0005
material:413,1100,96,2023-10-23T09:30:13.063953,2000,TUBE_26,0001
material:1537,1350,63,2023-10-17T09:30:22.654562,4000,SHIFT_LEVER,0002
material:1615,1300,40,2023-10-06T09:30:23.563251,1000,CHAINRING,0004
material:524,250,49,2023-10-28T09:30:13.974314,2000,BIKE_RIM,0003
material:1237,1050,89,2023-11-01T09:30:19.864671,5000,NIPPLE,0004
material:575,1350,24,2023-10-05T09:30:14.519289,1000,SHIFT_LEVER,0005
material:1232,600,72,2023-10-07T09:30:19.855501,1000,GLOVES_M,0005
material:84,250,52,2023-10-08T09:30:10.712313,2000,BIKE_RIM,0002
material:1154,900,71,2023-10-25T09:30:19.181394,3000,BIKE_BELL,0002
material:1481,1500,77,2023-10-21T09:30:22.208798,1000,PEDAL,0002
material:1840,750,9,2023-10-06T09:30:26.221490,4000,PEDAL_STRAP,0002
material:359,1000,5,2023-10-25T09:30:12.721889,5000,TIRE_26,0003
material:641,650,72,2023-10-12T09:30:15.035427,1000,SPEEDOMETER,0002
material:608,1250,95,2023-10-14T09:30:14.839578,5000,BRAKE_LEVER,0003
material:385,450,84,2023-10-16T09:30:12.953378,3000,GLOVES_S,0003
material:102,300,60,2023-10-07T09:30:10.870010,1000,BIKE_PEDAL,0002
material:965,250,90,2023-10-31T09:30:17.642932,2000,BIKE_RIM,0005
material:298,1300,63,2023-10-26T09:30:12.166078,2000,CHAINRING,0002
material:417,150,54,2023-10-29T09:30:13.090049,5000,BIKE_BRAKE,0004
material:2074,100,46,2023-10-17T09:30:28.910443,1000,BIKE_FRAME,0001
material:1944,300,60,2023-10-18T09:30:27.200308,1000,BIKE_PEDAL,0002
material:1688,1400,82,2023-10-16T09:30:24.443610,3000,CRANKSET,0005
material:2197,650,69,2023-10-09T09:30:30.562535,1000,LOCK,0001
material:683,650,14,2023-10-15T09:30:15.370459,2000,BOTTLE_CAGE,0002
material:49,650,31,2023-10-20T09:30:10.466846,1000,LOCK,0002
material:421,1350,6,2023-10-20T09:30:13.091100,3000,SHIFT_LEVER,0001
material:1483,1250,97,2023-10-31T09:30:22.287682,1000,CHAIN,0004
material:1629,750,17,2023-10-25T09:30:23.976722,5000,PEDAL_STRAP,0002
material:96,1500,11,2023-10-09T09:30:10.854456,4000,CABLE,0002
material:1827,650,4,2023-10-09T09:30:26.073978,4000,LOCK,0005
material:68,750,74,2023-10-11T09:30:10.539314,2000,PEDAL_STRAP,0005
material:537,1250,69,2023-11-01T09:30:14.048605,5000,CASSETTE,0004
material:2177,1100,8,2023-10-07T09:30:30.467269,3000,SPOKE,0001
material:869,100,95,2023-10-29T09:30:16.716282,3000,BIKE_FRAME,0005
material:152,1350,33,2023-10-07T09:30:11.204433,4000,SHIFT_LEVER,0002
material:242,600,69,2023-10-23T09:30:11.848649,2000,GLOVES_M,0004
material:1233,500,37,2023-10-13T09:30:19.855505,2000,HELMET_L,0002
material:2019,900,19,2023-10-24T09:30:27.930832,1000,MIRROR,0003
material:1397,750,43,2023-10-07T09:30:21.557697,5000,LIGHT_REAR,0003
material:851,1500,77,2023-10-21T09:30:16.463094,2000,PEDAL,0004
material:2118,1400,19,2023-10-19T09:30:29.287372,2000,CRANKSET,0004
material:813,400,6,2023-11-01T09:30:16.128834,1000,HELMET_S,0004
material:943,1300,50,2023-10-21T09:30:17.502887,5000,CHAINRING,0001
material:1739,600,60,2023-10-18T09:30:24.964994,2000,GLOVES_M,0005
material:549,450,32,2023-10-13T09:30:14.224519,2000,GLOVES_S,0002
material:2167,650,75,2023-10-04T09:30:30.342309,3000,BOTTLE_CAGE,0005
material:1266,200,62,2023-10-16T09:30:20.119693,2000,BIKE_SPOKE,0003
material:652,1100,35,2023-10-17T09:30:15.146350,2000,SPOKE,0003
material:606,650,1,2023-10-09T09:30:14.837658,3000,LOCK,0001
material:193,1350,97,2023-10-14T09:30:11.530243,4000,SHIFT_LEVER,0003
material:914,200,70,2023-10-26T09:30:17.106862,3000,BIKE_WHEEL,0005
material:33,350,39,2023-10-08T09:30:10.282145,5000,HELMET_M,0003
material:92,950,41,2023-10-27T09:30:10.816745,3000,TIRE_28,0001
material:1873,900,58,2023-10-27T09:30:26.387138,5000,BIKE_BELL,0002
material:27,1400,30,2023-10-14T09:30:10.281214,3000,DERAILLEUR,0001
material:1960,800,99,2023-10-16T09:30:27.326039,3000,WATER_BOTTLE,0003
material:835,1050,79,2023-10-07T09:30:16.257591,2000,TUBE_28,0003
material:1302,250,57,2023-10-06T09:30:20.373005,4000,BIKE_HANDLE,0003
material:104,150,4,2023-10-13T09:30:10.870031,4000,BIKE_SEAT,0005
material:1050,450,72,2023-10-13T09:30:18.397188,2000,JACKET_M,0001
material:1908,1250,58,2023-10-05T09:30:26.823367,4000,CASSETTE,0002
material:862,150,62,2023-10-14T09:30:16.684949,2000,BIKE_SEAT,0002
material:540,600,52,2023-10-03T09:30:14.102613,5000,JACKET_L,0002
material:501,900,57,2023-10-14T09:30:13.908536,1000,MIRROR,0002
material:1766,950,39,2023-10-04T09:30:25.222261,5000,TIRE_28,0003
material:1882,350,94,2023-10-25T09:30:26.508203,3000,GLOVES_L,0002
material:1265,1250,48,2023-10-15T09:30:20.059176,3000,BRAKE_LEVER,0004
material:1607,950,62,2023-10-07T09:30:23.547716,5000,HUB_BEARING,0003
material:1612,400,55,2023-10-06T09:30:23.561815,3000,HELMET_S,0004
material:390,900,84,2023-10-31T09:30:12.972633,3000,MIRROR,0004
material:749,600,35,2023-10-29T09:30:15.666161,4000,JACKET_L,0005
material:2262,200,72,2023-10-07T09:30:31.288435,1000,BIKE_WHEEL,0005
material:1569,1100,43,2023-10-27T09:30:23.121141,2000,SPOKE,0004
material:1275,800,50,2023-10-13T09:30:20.234908,2000,LIGHT_FRONT,0002
material:2067,650,3,2023-10-21T09:30:28.847349,2000,LOCK,0004
material:702,350,66,2023-10-26T09:30:15.502583,4000,PANTS_S,0002
material:1228,350,66,2023-10-16T09:30:19.797346,5000,PANTS_S,0004
material:1121,200,76,2023-10-31T09:30:18.944534,3000,BIKE_SPOKE,0002
material:638,1300,67,2023-10-22T09:30:15.033267,5000,CHAINRING,0001
material:2265,700,34,2023-10-31T09:30:31.292295,1000,PUMP,0001
material:486,1250,13,2023-10-19T09:30:13.759505,4000,BRAKE_LEVER,0002
material:168,750,45,2023-10-31T09:30:11.284598,1000,PEDAL_STRAP,0004
material:349,1500,91,2023-10-16T09:30:12.595807,4000,PEDAL,0002
material:2040,750,12,2023-10-11T09:30:28.520843,1000,PEDAL_STRAP,0003
material:1972,800,91,2023-10-08T09:30:27.510711,2000,LIGHT_FRONT,0003
material:861,250,37,2023-10-11T09:30:16.684938,5000,BIKE_RIM,0001
material:90,900,52,2023-10-03T09:30:10.813516,4000,MIRROR,0002
material:1663,450,71,2023-10-29T09:30:24.256789,2000,JACKET_M,0003
material:39,950,54,2023-10-31T09:30:10.380436,5000,TIRE_28,0004
material:167,900,40,2023-10-23T09:30:11.284585,1000,BIKE_BELL,0001
material:1410,750,23,2023-10-16T09:30:21.621861,4000,PEDAL_STRAP,0003
material:2228,750,78,2023-10-05T09:30:30.920788,2000,LIGHT_REAR,0002
material:2272,1350,18,2023-10-19T09:30:31.471246,2000,SHIFT_LEVER,0001
material:777,350,29,2023-10-12T09:30:15.965043,3000,GLOVES_L,0003
material:1939,450,17,2023-11-01T09:30:27.137677,3000,GLOVES_S,0005
material:420,300,24,2023-10-30T09:30:13.090105,4000,BIKE_PEDAL,0005
material:1358,1100,65,2023-10-12T09:30:21.222244,1000,TUBE_26,0001
material:816,350,97,2023-10-11T09:30:16.129357,1000,GLOVES_L,0001
material:2189,800,75,2023-10-12T09:30:30.555780,2000,LIGHT_FRONT,0003
material:240,1350,89,2023-11-01T09:30:11.730240,1000,SHIFT_LEVER,0001
material:615,900,45,2023-10-30T09:30:14.855925,3000,MIRROR,0003
material:865,200,25,2023-10-11T09:30:16.714044,2000,BIKE_CHAIN,0001
material:2199,950,35,2023-10-16T09:30:30.605413,1000,RIM_TAPE,0003
material:1831,1350,77,2023-10-07T09:30:26.170657,5000,BOTTOM_BRACKET,0003
material:1987,300,4,2023-10-19T09:30:27.660946,4000,BIKE_FORK,0001
material:1386,200,64,2023-10-23T09:30:21.492992,5000,BIKE_CHAIN,0004
material:1963,800,6,2023-10-28T09:30:27.329889,4000,LIGHT_FRONT,0001
material:2061,1000,5,2023-10-05T09:30:28.839169,5000,TIRE_26,0001
material:838,350,13,2023-10-06T09:30:16.284616,5000,HELMET_M,0003
material:416,950,30,2023-10-03T09:30:13.085323,4000,TIRE_28,0003
material:1244,200,98,2023-10-11T09:30:19.902179,1000,BIKE_WHEEL,0002
material:1938,450,83,2023-10-30T09:30:27.121475,3000,JACKET_M,0003
material:2110,800,100,2023-10-20T09:30:29.122998,3000,LIGHT_FRONT,0004
material:1398,900,40,2023-10-19T09:30:21.557700,2000,MIRROR,0002
material:1272,100,16,2023-10-22T09:30:20.234353,4000,BIKE_FRAME,0005
material:327,1100,71,2023-10-28T09:30:12.487878,4000,TUBE_26,0005
material:1230,450,70,2023-10-11T09:30:19.855487,3000,JACKET_M,0003
material:506,400,25,2023-10-29T09:30:13.921397,1000,HELMET_S,0002
material:448,650,38,2023-10-12T09:30:13.343488,5000,LOCK,0005
material:1428,1100,58,2023-10-03T09:30:21.854184,1000,SPOKE,0001
material:929,1050,8,2023-10-24T09:30:17.377042,1000,TUBE_28,0003
material:1429,1200,12,2023-10-18T09:30:21.854197,3000,WHEEL_HUB,0004
material:72,1350,47,2023-10-03T09:30:10.588474,5000,SHIFT_LEVER,0004
material:1792,900,68,2023-10-18T09:30:25.675206,3000,BIKE_BELL,0004
material:995,500,83,2023-10-25T09:30:17.915120,2000,JACKET_S,0004
material:846,800,20,2023-10-11T09:30:16.424918,2000,WATER_BOTTLE,0001
material:1393,1100,84,2023-10-18T09:30:21.557096,4000,TUBE_26,0005
material:2033,600,50,2023-10-21T09:30:28.300151,4000,JACKET_L,0002
material:305,1250,94,2023-10-27T09:30:12.391532,5000,BRAKE_LEVER,0005
material:926,1500,43,2023-10-11T09:30:17.287537,2000,CABLE,0003
material:309,350,56,2023-10-19T09:30:12.422078,1000,HELMET_M,0005
material:1165,650,45,2023-10-29T09:30:19.231344,2000,SPEEDOMETER,0004
material:1187,1400,78,2023-10-24T09:30:19.594109,4000,CRANKSET,0004
material:1457,500,58,2023-11-01T09:30:22.048806,2000,JACKET_S,0001
material:111,400,52,2023-10-21T09:30:10.976399,5000,HELMET_S,0004
material:1608,1200,63,2023-10-08T09:30:23.547731,5000,VALVE,0004
material:748,600,18,2023-10-07T09:30:15.666151,2000,GLOVES_M,0005
material:2099,300,93,2023-10-30T09:30:29.029909,2000,BIKE_FORK,0005
material:2128,300,56,2023-10-28T09:30:29.586512,3000,BIKE_FORK,0005
material:2157,1100,50,2023-11-01T09:30:30.281577,1000,TUBE_26,0003
material:636,1250,33,2023-10-13T09:30:15.033248,3000,CHAIN,0004
material:2025,1350,90,2023-10-12T09:30:28.016343,3000,SHIFT_LEVER,0004
material:741,950,3,2023-11-01T09:30:15.661827,2000,RIM_TAPE,0005
material:1630,750,8,2023-10-07T09:30:23.976726,1000,LIGHT_REAR,0002
material:330,1500,21,2023-10-15T09:30:12.542400,5000,CABLE,0002
material:1369,100,26,2023-10-20T09:30:21.281958,3000,BIKE_FRAME,0002
material:419,250,56,2023-10-28T09:30:13.090093,5000,BIKE_RIM,0002
material:1791,650,75,2023-10-13T09:30:25.675202,4000,BOTTLE_CAGE,0002
material:1037,150,100,2023-10-07T09:30:18.215179,5000,BIKE_SEAT,0003
material:79,650,23,2023-10-18T09:30:10.658635,1000,BOTTLE_CAGE,0001
material:1974,1050,41,2023-10-08T09:30:27.534726,2000,NIPPLE,0003
material:2212,1400,21,2023-10-13T09:30:30.731548,2000,CRANKSET,0001
material:98,1500,32,2023-10-26T09:30:10.861749,2000,CABLE,0002
material:766,1000,63,2023-10-09T09:30:15.833830,5000,TIRE_26,0003
material:1447,150,96,2023-10-16T09:30:21.982605,5000,BIKE_SEAT,0004
material:1286,200,70,2023-10-09T09:30:20.299458,4000,BIKE_CHAIN,0002
material:1665,650,69,2023-10-10T09:30:24.259786,3000,LOCK,0005
material:2058,600,72,2023-10-19T09:30:28.832866,4000,GLOVES_M,0004
material:1999,200,18,2023-10-23T09:30:27.811047,4000,BIKE_SPOKE,0005
material:890,1350,21,2023-10-13T09:30:16.853912,2000,SHIFT_LEVER,0001
material:2283,650,32,2023-10-16T09:30:31.562199,3000,SPEEDOMETER,0001
material:1587,950,20,2023-10-30T09:30:23.251056,2000,TIRE_28,0003
material:313,800,13,2023-10-03T09:30:12.422622,1000,LIGHT_FRONT,0005
material:2257,700,72,2023-10-05T09:30:31.145085,5000,PUMP,0003
material:538,300,66,2023-10-03T09:30:14.100211,1000,BIKE_PEDAL,0001
material:1376,1300,1,2023-10-07T09:30:21.402491,1000,CHAINRING,0004
material:933,1400,31,2023-10-29T09:30:17.488407,2000,CRANKSET,0001
material:780,800,28,2023-10-12T09:30:15.967237,4000,WATER_BOTTLE,0003
material:2091,1500,35,2023-11-01T09:30:28.972177,4000,CABLE,0003
material:2107,650,50,2023-10-03T09:30:29.061152,2000,LOCK,0002
material:88,100,21,2023-10-10T09:30:10.715401,5000,BIKE_FRAME,0002
material:1404,1400,70,2023-10-05T09:30:21.570184,5000,DERAILLEUR,0005
material:688,650,40,2023-10-05T09:30:15.400103,5000,BOTTLE_CAGE,0005
material:1799,150,83,2023-10-07T09:30:25.742132,4000,BIKE_BRAKE,0003
material:2011,700,39,2023-10-07T09:30:27.847823,3000,PUMP,0001
material:632,650,84,2023-10-17T09:30:14.983637,1000,BOTTLE_CAGE,0003
material:1307,1200,18,2023-10-23T09:30:20.407549,5000,VALVE,0005
material:1277,1250,87,2023-10-13T09:30:20.270245,4000,CASSETTE,0005
material:957,1300,30,2023-10-07T09:30:17.540462,4000,CHAINRING,0001
material:304,1250,57,2023-11-01T09:30:12.391519,2000,CHAIN,0004
